n-plet	method	O-information	alpha	beta	gamma
X1-X2-X3-X4-X5	THOI	0.6476653814315796	0.8	0.6	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.5156743706153396	0.8	0.6	0.3
X1-X2-X3-X4-X5-X6	NPEET	2.2512686681335254	0.8	0.6	0.3
X1-X2-X3-X4-X5-X6	THOI	0.7288640737533569	0.8	0.6	0.3
Z00-Z01-X1-X2-X3	GCMI	-0.13563637795973538	0.8	0.6	0.3
Z00-Z01-X1-X2-X3	NPEET	1.06956500908128	0.8	0.6	0.3
Z00-Z01-X1-X2-X3	THOI	-0.00415351390838623	0.8	0.6	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.4152248806403588	0.8	0.6	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	2.949613996491002	0.8	0.6	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.6563255071640015	0.8	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.0324063428356802	0.8	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.435634883648477	0.8	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.3183023929595947	0.8	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.7375828731287388	0.8	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	5.797075069050278	0.8	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.7218004226684571	0.8	0.6	0.3
X1-X2-X3	GCMI	0.0748754196542051	0.8	0.7	0.3
X1-X2-X3	NPEET	0.10659910949307524	0.8	0.7	0.3
X1-X2-X3	THOI	0.08241007328033448	0.8	0.7	0.3
X1-X2-X3-X4	GCMI	-0.21349537033574215	0.8	0.7	0.3
X1-X2-X3-X4	NPEET	0.5506714704743885	0.8	0.7	0.3
X1-X2-X3-X4	THOI	0.17082428932189941	0.8	0.7	0.3
X1-X2-X3-X4-X5	GCMI	0.3750890937998411	0.8	0.7	0.3
X1-X2-X3-X4-X5	NPEET	1.7146460898785427	0.8	0.7	0.3
X1-X2-X3-X4-X5	THOI	0.7440247058868408	0.8	0.7	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.7360931173304902	0.8	0.7	0.3
X1-X2-X3-X4-X5-X6	NPEET	2.5575074903603534	0.8	0.7	0.3
X1-X2-X3-X4-X5-X6	THOI	0.8924001455307007	0.8	0.7	0.3
Z00-Z01-X1-X2-X3	GCMI	-0.0304259081840522	0.8	0.7	0.3
Z00-Z01-X1-X2-X3	NPEET	1.2203594468567356	0.8	0.7	0.3
Z00-Z01-X1-X2-X3	THOI	0.07410757541656494	0.8	0.7	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.5542013487221749	0.8	0.7	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	3.197979182341293	0.8	0.7	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.7580622434616089	0.8	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.276595145582636	0.8	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.813411781773782	0.8	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.4944440603256226	0.8	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	2.122401538243198	0.8	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	6.338730530244803	0.8	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	2.0026184558868407	0.8	0.7	0.3
X1-X2-X3	GCMI	0.11635830009412955	0.8	0.8	0.3
X1-X2-X3	NPEET	0.15211320316024618	0.8	0.8	0.3
X1-X2-X3	THOI	0.11297532320022582	0.8	0.8	0.3
X1-X2-X3-X4	GCMI	-0.17166817682684563	0.8	0.8	0.3
X1-X2-X3-X4	NPEET	0.6405722044801578	0.8	0.8	0.3
X1-X2-X3-X4	THOI	0.21449668407440187	0.8	0.8	0.3
X1-X2-X3-X4-X5	GCMI	0.5176996507495879	0.8	0.8	0.3
X1-X2-X3-X4-X5	NPEET	1.9078396995545972	0.8	0.8	0.3
X1-X2-X3-X4-X5	THOI	0.8452688694000244	0.8	0.8	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.9833057935329592	0.8	0.8	0.3
X1-X2-X3-X4-X5-X6	NPEET	2.8959993318478467	0.8	0.8	0.3
X1-X2-X3-X4-X5-X6	THOI	1.0718028783798217	0.8	0.8	0.3
Z00-Z01-X1-X2-X3	GCMI	0.09145619442674295	0.8	0.8	0.3
Z00-Z01-X1-X2-X3	NPEET	1.4088148605991175	0.8	0.8	0.3
Z00-Z01-X1-X2-X3	THOI	0.15987465381622315	0.8	0.8	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.7005505924722574	0.8	0.8	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	3.462877810677069	0.8	0.8	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.87122802734375	0.8	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.5570930142851118	0.8	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	5.226963234949816	0.8	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.6863873958587647	0.8	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	2.5357755838564424	0.8	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	6.912977349221114	0.8	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	2.29946973323822	0.8	0.8	0.3
X1-X2-X3	GCMI	0.14756127498171012	0.8	0.9	0.3
X1-X2-X3	NPEET	0.20697555924241623	0.8	0.9	0.3
X1-X2-X3	THOI	0.14027622938156128	0.8	0.9	0.3
X1-X2-X3-X4	GCMI	-0.12820593727760093	0.8	0.9	0.3
X1-X2-X3-X4	NPEET	0.7308064013284206	0.8	0.9	0.3
X1-X2-X3-X4	THOI	0.2483595132827759	0.8	0.9	0.3
X1-X2-X3-X4-X5	GCMI	0.6476310953790835	0.8	0.9	0.3
X1-X2-X3-X4-X5	NPEET	2.1164954908124654	0.8	0.9	0.3
X1-X2-X3-X4-X5	THOI	0.9375123500823974	0.8	0.9	0.3
X1-X2-X3-X4-X5-X6	GCMI	1.2122335157535993	0.8	0.9	0.3
X1-X2-X3-X4-X5-X6	NPEET	3.2134989575988526	0.8	0.9	0.3
X1-X2-X3-X4-X5-X6	THOI	1.2401073694229126	0.8	0.9	0.3
Z00-Z01-X1-X2-X3	GCMI	0.21078135492825217	0.8	0.9	0.3
Z00-Z01-X1-X2-X3	NPEET	1.570622578343541	0.8	0.9	0.3
Z00-Z01-X1-X2-X3	THOI	0.2443675994873047	0.8	0.9	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.8481994327441378	0.8	0.9	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	3.7410806323582024	0.8	0.9	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.9782736539840698	0.8	0.9	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.7931173333801123	0.8	0.9	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	5.634610795848443	0.8	0.9	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.8585503816604614	0.8	0.9	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	2.8985490639581757	0.8	0.9	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	7.455050539197108	0.8	0.9	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	2.5697036743164063	0.8	0.9	0.3
X1-X2-X3	GCMI	0.1946520059680777	0.8	1.0	0.3
X1-X2-X3	NPEET	0.25612235720381704	0.8	1.0	0.3
X1-X2-X3	THOI	0.17490262985229493	0.8	1.0	0.3
X1-X2-X3-X4	GCMI	-0.05793064326676491	0.8	1.0	0.3
X1-X2-X3-X4	NPEET	0.8580839746510034	0.8	1.0	0.3
X1-X2-X3-X4	THOI	0.29226837158203123	0.8	1.0	0.3
X1-X2-X3-X4-X5	GCMI	0.8171928926265674	0.8	1.0	0.3
X1-X2-X3-X4-X5	NPEET	2.3276497303634676	0.8	1.0	0.3
X1-X2-X3-X4-X5	THOI	1.0393370866775513	0.8	1.0	0.3
X1-X2-X3-X4-X5-X6	GCMI	1.4804260870980268	0.8	1.0	0.3
X1-X2-X3-X4-X5-X6	NPEET	3.5290333789708184	0.8	1.0	0.3
X1-X2-X3-X4-X5-X6	THOI	1.418873906135559	0.8	1.0	0.3
Z00-Z01-X1-X2-X3	GCMI	0.34461980371968914	0.8	1.0	0.3
Z00-Z01-X1-X2-X3	NPEET	1.7463335872705166	0.8	1.0	0.3
Z00-Z01-X1-X2-X3	THOI	0.3333798170089722	0.8	1.0	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	1.0136078262028352	0.8	1.0	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	4.006704040892185	0.8	1.0	0.3
Z00-Z01-X1-X2-X3-X4	THOI	1.0871144771575927	0.8	1.0	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	2.0743545595911597	0.8	1.0	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	6.028646134014152	0.8	1.0	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	2.03360538482666	0.8	1.0	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	3.2976598035084637	0.8	1.0	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	7.9694229618651775	0.8	1.0	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	2.835238313674927	0.8	1.0	0.3
X1-X2-X3	GCMI	7.131532248538797e-05	0.9	0.1	0.3
X1-X2-X3	NPEET	0.2537524454773525	0.9	0.1	0.3
X1-X2-X3	THOI	0.00013158321380615234	0.9	0.1	0.3
X1-X2-X3-X4	GCMI	-0.2387385187768368	0.9	0.1	0.3
X1-X2-X3-X4	NPEET	0.7185851049962915	0.9	0.1	0.3
X1-X2-X3-X4	THOI	-0.004737281799316406	0.9	0.1	0.3
X1-X2-X3-X4-X5	GCMI	0.07864272731224542	0.9	0.1	0.3
X1-X2-X3-X4-X5	NPEET	1.6206706358010396	0.9	0.1	0.3
X1-X2-X3-X4-X5	THOI	0.3776334524154663	0.9	0.1	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.3951074757708211	0.9	0.1	0.3
X1-X2-X3-X4-X5-X6	NPEET	2.241483838018361	0.9	0.1	0.3
X1-X2-X3-X4-X5-X6	THOI	0.47662522792816164	0.9	0.1	0.3
Z00-Z01-X1-X2-X3	GCMI	-0.06410225509229459	0.9	0.1	0.3
Z00-Z01-X1-X2-X3	NPEET	1.346788199684377	0.9	0.1	0.3
Z00-Z01-X1-X2-X3	THOI	-0.0352370023727417	0.9	0.1	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.46718614493385824	0.9	0.1	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	3.1119507617470945	0.9	0.1	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.6185770034790039	0.9	0.1	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.8799734577714687	0.9	0.1	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.280007907992018	0.9	0.1	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.0878664016723634	0.9	0.1	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.2081978665355162	0.9	0.1	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	5.066172140893744	0.9	0.1	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.1676902770996094	0.9	0.1	0.3
X1-X2-X3	GCMI	0.0002726300571071594	0.9	0.2	0.3
X1-X2-X3	NPEET	0.1705698923227795	0.9	0.2	0.3
X1-X2-X3	THOI	0.0014856696128845216	0.9	0.2	0.3
X1-X2-X3-X4	GCMI	-0.2468635805675957	0.9	0.2	0.3
X1-X2-X3-X4	NPEET	0.5972441628601726	0.9	0.2	0.3
X1-X2-X3-X4	THOI	0.0024117231369018555	0.9	0.2	0.3
X1-X2-X3-X4-X5	GCMI	0.06516505095280571	0.9	0.2	0.3
X1-X2-X3-X4-X5	NPEET	1.4590521435312147	0.9	0.2	0.3
X1-X2-X3-X4-X5	THOI	0.40534048080444335	0.9	0.2	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.29028987259231054	0.9	0.2	0.3
X1-X2-X3-X4-X5-X6	NPEET	2.0026215989350282	0.9	0.2	0.3
X1-X2-X3-X4-X5-X6	THOI	0.44389102458953855	0.9	0.2	0.3
Z00-Z01-X1-X2-X3	GCMI	-0.1823945829044405	0.9	0.2	0.3
Z00-Z01-X1-X2-X3	NPEET	1.1424034546828143	0.9	0.2	0.3
Z00-Z01-X1-X2-X3	THOI	-0.0967480182647705	0.9	0.2	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.35142535644294953	0.9	0.2	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	2.8738044799385554	0.9	0.2	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.5383261680603028	0.9	0.2	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.7223334602052557	0.9	0.2	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.069662785417238	0.9	0.2	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.0156349658966064	0.9	0.2	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.0078101060553657	0.9	0.2	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	4.866530007221658	0.9	0.2	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.0717362642288208	0.9	0.2	0.3
X1-X2-X3	GCMI	0.000986389409266808	0.9	0.3	0.3
X1-X2-X3	NPEET	0.12774174232338412	0.9	0.3	0.3
X1-X2-X3	THOI	0.005377292633056641	0.9	0.3	0.3
X1-X2-X3-X4	GCMI	-0.2799863412334271	0.9	0.3	0.3
X1-X2-X3-X4	NPEET	0.5137408690926648	0.9	0.3	0.3
X1-X2-X3-X4	THOI	0.019605541229248048	0.9	0.3	0.3
X1-X2-X3-X4-X5	GCMI	0.04085560405573467	0.9	0.3	0.3
X1-X2-X3-X4-X5	NPEET	1.4011498488461096	0.9	0.3	0.3
X1-X2-X3-X4-X5	THOI	0.44976723194122314	0.9	0.3	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.20584038567576393	0.9	0.3	0.3
X1-X2-X3-X4-X5-X6	NPEET	1.9398453597234244	0.9	0.3	0.3
X1-X2-X3-X4-X5-X6	THOI	0.4429912090301514	0.9	0.3	0.3
Z00-Z01-X1-X2-X3	GCMI	-0.2729916571106498	0.9	0.3	0.3
Z00-Z01-X1-X2-X3	NPEET	1.0440151722174285	0.9	0.3	0.3
Z00-Z01-X1-X2-X3	THOI	-0.13744721412658692	0.9	0.3	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.27668282781761844	0.9	0.3	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	2.8203079109703006	0.9	0.3	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.5049000978469849	0.9	0.3	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.6369284110120887	0.9	0.3	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.059909079980275	0.9	0.3	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.0164407968521119	0.9	0.3	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	0.9865559838017791	0.9	0.3	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	4.987757699434189	0.9	0.3	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.1154573917388917	0.9	0.3	0.3
X1-X2-X3	GCMI	0.006196795526524035	0.9	0.4	0.3
X1-X2-X3	NPEET	0.08045375819235874	0.9	0.4	0.3
X1-X2-X3	THOI	0.014000117778778076	0.9	0.4	0.3
X1-X2-X3-X4	GCMI	-0.29742493224259403	0.9	0.4	0.3
X1-X2-X3-X4	NPEET	0.46566584256181526	0.9	0.4	0.3
X1-X2-X3-X4	THOI	0.04463398456573486	0.9	0.4	0.3
X1-X2-X3-X4-X5	GCMI	0.06495836457069988	0.9	0.4	0.3
X1-X2-X3-X4-X5	NPEET	1.408210655596944	0.9	0.4	0.3
X1-X2-X3-X4-X5	THOI	0.5102958679199219	0.9	0.4	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.20855504119107698	0.9	0.4	0.3
X1-X2-X3-X4-X5-X6	NPEET	1.9921920237518396	0.9	0.4	0.3
X1-X2-X3-X4-X5-X6	THOI	0.49374542236328123	0.9	0.4	0.3
Z00-Z01-X1-X2-X3	GCMI	-0.3009264161017972	0.9	0.4	0.3
Z00-Z01-X1-X2-X3	NPEET	1.0153854162267393	0.9	0.4	0.3
Z00-Z01-X1-X2-X3	THOI	-0.13968288898468018	0.9	0.4	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.25424142472557276	0.9	0.4	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	2.8667011475764115	0.9	0.4	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.525771951675415	0.9	0.4	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.6957324041940695	0.9	0.4	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.199250910524208	0.9	0.4	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.0936042308807372	0.9	0.4	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.1355479877667416	0.9	0.4	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	5.265182495709139	0.9	0.4	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.2738295078277588	0.9	0.4	0.3
X1-X2-X3	GCMI	0.017432859226585152	0.9	0.5	0.3
X1-X2-X3	NPEET	0.07374000812696165	0.9	0.5	0.3
X1-X2-X3	THOI	0.027468180656433104	0.9	0.5	0.3
X1-X2-X3-X4	GCMI	-0.31747942875654706	0.9	0.5	0.3
X1-X2-X3-X4	NPEET	0.46985022223835565	0.9	0.5	0.3
X1-X2-X3-X4	THOI	0.07067017555236817	0.9	0.5	0.3
X1-X2-X3-X4-X5	GCMI	0.08137533151390156	0.9	0.5	0.3
X1-X2-X3-X4-X5	NPEET	1.4705129396419585	0.9	0.5	0.3
X1-X2-X3-X4-X5	THOI	0.5669281482696533	0.9	0.5	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.25823947440187106	0.9	0.5	0.3
X1-X2-X3-X4-X5-X6	NPEET	2.1546539573099923	0.9	0.5	0.3
X1-X2-X3-X4-X5-X6	THOI	0.569459056854248	0.9	0.5	0.3
Z00-Z01-X1-X2-X3	GCMI	-0.2914004752329632	0.9	0.5	0.3
Z00-Z01-X1-X2-X3	NPEET	1.0873930735140989	0.9	0.5	0.3
Z00-Z01-X1-X2-X3	THOI	-0.11823711395263672	0.9	0.5	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.28522001499097344	0.9	0.5	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	3.0099258328187704	0.9	0.5	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.5704991817474365	0.9	0.5	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.7819763567193743	0.9	0.5	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.441669752548023	0.9	0.5	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.1929686784744262	0.9	0.5	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.3448914546777737	0.9	0.5	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	5.663325891065247	0.9	0.5	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.4688560009002685	0.9	0.5	0.3
X1-X2-X3	GCMI	0.024927729689718257	0.9	0.6	0.3
X1-X2-X3	NPEET	0.07373960107101207	0.9	0.6	0.3
X1-X2-X3	THOI	0.040450918674469	0.9	0.6	0.3
X1-X2-X3-X4	GCMI	-0.34115305707750715	0.9	0.6	0.3
X1-X2-X3-X4	NPEET	0.47023985484802633	0.9	0.6	0.3
X1-X2-X3-X4	THOI	0.09517512321472169	0.9	0.6	0.3
X1-X2-X3-X4-X5	GCMI	0.14638546509501768	0.9	0.6	0.3
X1-X2-X3-X4-X5	NPEET	1.6024600340071509	0.9	0.6	0.3
X1-X2-X3-X4-X5	THOI	0.6356780767440796	0.9	0.6	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.3962627735999362	0.9	0.6	0.3
X1-X2-X3-X4-X5-X6	NPEET	2.363484107072666	0.9	0.6	0.3
X1-X2-X3-X4-X5-X6	THOI	0.684076452255249	0.9	0.6	0.3
Z00-Z01-X1-X2-X3	GCMI	-0.2419661146916484	0.9	0.6	0.3
Z00-Z01-X1-X2-X3	NPEET	1.1773460976282801	0.9	0.6	0.3
Z00-Z01-X1-X2-X3	THOI	-0.07504863739013672	0.9	0.6	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.3575861131329944	0.9	0.6	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	3.1692517689010407	0.9	0.6	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.6363880634307861	0.9	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	0.9388939773126076	0.9	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	4.7155764374150975	0.9	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.3269462585449219	0.9	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.6530379395358927	0.9	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	6.111582404647158	0.9	0.6	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.710806918144226	0.9	0.6	0.3
X1-X2-X3	GCMI	0.05350138602584655	0.9	0.7	0.3
X1-X2-X3	NPEET	0.06712438370351519	0.9	0.7	0.3
X1-X2-X3	THOI	0.06361682415008545	0.9	0.7	0.3
X1-X2-X3-X4	GCMI	-0.33155727303716925	0.9	0.7	0.3
X1-X2-X3-X4	NPEET	0.5263457206635455	0.9	0.7	0.3
X1-X2-X3-X4	THOI	0.12271068096160889	0.9	0.7	0.3
X1-X2-X3-X4-X5	GCMI	0.22823422936634258	0.9	0.7	0.3
X1-X2-X3-X4-X5	NPEET	1.7462105794173641	0.9	0.7	0.3
X1-X2-X3-X4-X5	THOI	0.7057275533676147	0.9	0.7	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.5546733590084862	0.9	0.7	0.3
X1-X2-X3-X4-X5-X6	NPEET	2.6246100910384835	0.9	0.7	0.3
X1-X2-X3-X4-X5-X6	THOI	0.8127410888671875	0.9	0.7	0.3
Z00-Z01-X1-X2-X3	GCMI	-0.16411129960468926	0.9	0.7	0.3
Z00-Z01-X1-X2-X3	NPEET	1.2981229669842957	0.9	0.7	0.3
Z00-Z01-X1-X2-X3	THOI	-0.014285469055175781	0.9	0.7	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.453333113752343	0.9	0.7	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	3.377726540628558	0.9	0.7	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.7250564813613891	0.9	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.14521891809092	0.9	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	5.077803666598498	0.9	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.481738233566284	0.9	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	1.9807839187406782	0.9	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	6.62010361312642	0.9	0.7	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	1.964650273323059	0.9	0.7	0.3
X1-X2-X3	GCMI	0.07836550425082858	0.9	0.8	0.3
X1-X2-X3	NPEET	0.10286103377935185	0.9	0.8	0.3
X1-X2-X3	THOI	0.08627210855484009	0.9	0.8	0.3
X1-X2-X3-X4	GCMI	-0.29343575268125743	0.9	0.8	0.3
X1-X2-X3-X4	NPEET	0.60096543078564	0.9	0.8	0.3
X1-X2-X3-X4	THOI	0.1496410846710205	0.9	0.8	0.3
X1-X2-X3-X4-X5	GCMI	0.3456243799573041	0.9	0.8	0.3
X1-X2-X3-X4-X5	NPEET	1.9154084982197574	0.9	0.8	0.3
X1-X2-X3-X4-X5	THOI	0.784501028060913	0.9	0.8	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.7484181484700535	0.9	0.8	0.3
X1-X2-X3-X4-X5-X6	NPEET	2.9011014675970097	0.9	0.8	0.3
X1-X2-X3-X4-X5-X6	THOI	0.9598356008529663	0.9	0.8	0.3
Z00-Z01-X1-X2-X3	GCMI	-0.06959197420353665	0.9	0.8	0.3
Z00-Z01-X1-X2-X3	NPEET	1.4372356989921322	0.9	0.8	0.3
Z00-Z01-X1-X2-X3	THOI	0.05297057628631592	0.9	0.8	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.5542268200770373	0.9	0.8	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	3.6125305120748314	0.9	0.8	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.8133724927902222	0.9	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.3652055493737028	0.9	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5	NPEET	5.398793984490311	0.9	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5	THOI	1.635992693901062	0.9	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	GCMI	2.311142755079456	0.9	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	NPEET	7.107472789209434	0.9	0.8	0.3
Z00-Z01-X1-X2-X3-X4-X5-X6	THOI	2.218746542930603	0.9	0.8	0.3
X1-X2-X3	GCMI	0.10980746439918798	0.9	0.9	0.3
X1-X2-X3	NPEET	0.14100282575720055	0.9	0.9	0.3
X1-X2-X3	THOI	0.11230922937393188	0.9	0.9	0.3
X1-X2-X3-X4	GCMI	-0.2734726480288364	0.9	0.9	0.3
X1-X2-X3-X4	NPEET	0.6789515716038801	0.9	0.9	0.3
X1-X2-X3-X4	THOI	0.1805122971534729	0.9	0.9	0.3
X1-X2-X3-X4-X5	GCMI	0.46976617913177954	0.9	0.9	0.3
X1-X2-X3-X4-X5	NPEET	2.102978551821987	0.9	0.9	0.3
X1-X2-X3-X4-X5	THOI	0.8676797151565552	0.9	0.9	0.3
X1-X2-X3-X4-X5-X6	GCMI	0.9814474366049317	0.9	0.9	0.3
X1-X2-X3-X4-X5-X6	NPEET	3.2022658267029365	0.9	0.9	0.3
X1-X2-X3-X4-X5-X6	THOI	1.1194052219390869	0.9	0.9	0.3
Z00-Z01-X1-X2-X3	GCMI	0.04339831242964287	0.9	0.9	0.3
Z00-Z01-X1-X2-X3	NPEET	1.6118738652340212	0.9	0.9	0.3
Z00-Z01-X1-X2-X3	THOI	0.13239262104034424	0.9	0.9	0.3
Z00-Z01-X1-X2-X3-X4	GCMI	0.7080348133588604	0.9	0.9	0.3
Z00-Z01-X1-X2-X3-X4	NPEET	3.865945915096237	0.9	0.9	0.3
Z00-Z01-X1-X2-X3-X4	THOI	0.9154860019683838	0.9	0.9	0.3
Z00-Z01-X1-X2-X3-X4-X5	GCMI	1.6105725989023234	0.9	0.9	0.3
