n-plet	method	O-information	alpha	beta	gamma
X1-X2-X3-X4-X5	NPEET	0.17665345397645957	0.1	0.2	0.30000000000000004
X1-X2-X3-X4-X5	THOI	0.11934337615966797	0.1	0.2	0.30000000000000004
X1-X2-X3-X4-X5-X6	GCMI	0.2451367222717611	0.1	0.2	0.30000000000000004
X1-X2-X3-X4-X5-X6	NPEET	0.3103305551208848	0.1	0.2	0.30000000000000004
X1-X2-X3-X4-X5-X6	THOI	0.17321910858154296	0.1	0.2	0.30000000000000004
X1-X2-X3	GCMI	0.008950621534392144	0.1	0.2	0.4
X1-X2-X3	NPEET	0.0014590802099697874	0.1	0.2	0.4
X1-X2-X3	THOI	0.0062122344970703125	0.1	0.2	0.4
X1-X2-X3-X4	GCMI	0.033733472806865984	0.1	0.2	0.4
X1-X2-X3-X4	NPEET	0.024499130538758785	0.1	0.2	0.4
X1-X2-X3-X4	THOI	0.023189640045166014	0.1	0.2	0.4
X1-X2-X3-X4-X5	GCMI	0.06838221317683768	0.1	0.2	0.4
X1-X2-X3-X4-X5	NPEET	0.10274329673741214	0.1	0.2	0.4
X1-X2-X3-X4-X5	THOI	0.04751167297363281	0.1	0.2	0.4
X1-X2-X3-X4-X5-X6	GCMI	0.10329130758101428	0.1	0.2	0.4
X1-X2-X3-X4-X5-X6	NPEET	0.23322719296630012	0.1	0.2	0.4
X1-X2-X3-X4-X5-X6	THOI	0.07209701538085937	0.1	0.2	0.4
X1-X2-X3	GCMI	0.0030410526449995423	0.1	0.2	0.5
X1-X2-X3	NPEET	-0.002551316448602048	0.1	0.2	0.5
X1-X2-X3	THOI	0.0021112442016601564	0.1	0.2	0.5
X1-X2-X3-X4	GCMI	0.013067725366794746	0.1	0.2	0.5
X1-X2-X3-X4	NPEET	-0.013803683553114255	0.1	0.2	0.5
X1-X2-X3-X4	THOI	0.008981418609619141	0.1	0.2	0.5
X1-X2-X3-X4-X5	GCMI	0.02662696645369067	0.1	0.2	0.5
X1-X2-X3-X4-X5	NPEET	0.04984139581824607	0.1	0.2	0.5
X1-X2-X3-X4-X5	THOI	0.01841764450073242	0.1	0.2	0.5
X1-X2-X3-X4-X5-X6	GCMI	0.04116678482052407	0.1	0.2	0.5
X1-X2-X3-X4-X5-X6	NPEET	0.1407715728422893	0.1	0.2	0.5
X1-X2-X3-X4-X5-X6	THOI	0.028572273254394532	0.1	0.2	0.5
X1-X2-X3	GCMI	0.0012663889866432853	0.1	0.2	0.6
X1-X2-X3	NPEET	-0.014796758440779989	0.1	0.2	0.6
X1-X2-X3	THOI	0.0008779525756835938	0.1	0.2	0.6
X1-X2-X3-X4	GCMI	0.005675014611987095	0.1	0.2	0.6
X1-X2-X3-X4	NPEET	-0.020961809688421696	0.1	0.2	0.6
X1-X2-X3-X4	THOI	0.0038811683654785155	0.1	0.2	0.6
X1-X2-X3-X4-X5	GCMI	0.01238855719537355	0.1	0.2	0.6
X1-X2-X3-X4-X5	NPEET	-0.0002084041536086545	0.1	0.2	0.6
X1-X2-X3-X4-X5	THOI	0.008520698547363282	0.1	0.2	0.6
X1-X2-X3-X4-X5-X6	GCMI	0.018749333202413253	0.1	0.2	0.6
X1-X2-X3-X4-X5-X6	NPEET	0.09818929325993082	0.1	0.2	0.6
X1-X2-X3-X4-X5-X6	THOI	0.012955284118652344	0.1	0.2	0.6
X1-X2-X3	GCMI	0.0005733651910123427	0.1	0.2	0.7000000000000001
X1-X2-X3	NPEET	-0.012344527345947575	0.1	0.2	0.7000000000000001
X1-X2-X3	THOI	0.0003963470458984375	0.1	0.2	0.7000000000000001
X1-X2-X3-X4	GCMI	0.002490531564471965	0.1	0.2	0.7000000000000001
X1-X2-X3-X4	NPEET	0.018116432775997993	0.1	0.2	0.7000000000000001
X1-X2-X3-X4	THOI	0.001720428466796875	0.1	0.2	0.7000000000000001
X1-X2-X3-X4-X5	GCMI	0.005650993230732837	0.1	0.2	0.7000000000000001
X1-X2-X3-X4-X5	NPEET	0.011215347556279908	0.1	0.2	0.7000000000000001
X1-X2-X3-X4-X5	THOI	0.0039081573486328125	0.1	0.2	0.7000000000000001
X1-X2-X3-X4-X5-X6	GCMI	0.009181256137442518	0.1	0.2	0.7000000000000001
X1-X2-X3-X4-X5-X6	NPEET	0.10069799710520755	0.1	0.2	0.7000000000000001
X1-X2-X3-X4-X5-X6	THOI	0.006353187561035156	0.1	0.2	0.7000000000000001
X1-X2-X3	GCMI	0.0003209319282241552	0.1	0.2	0.8
X1-X2-X3	NPEET	-0.031165676078793857	0.1	0.2	0.8
X1-X2-X3	THOI	0.000222015380859375	0.1	0.2	0.8
X1-X2-X3-X4	GCMI	0.001631555690508435	0.1	0.2	0.8
X1-X2-X3-X4	NPEET	-0.04780744210600609	0.1	0.2	0.8
X1-X2-X3-X4	THOI	0.001119232177734375	0.1	0.2	0.8
X1-X2-X3-X4-X5	GCMI	0.0035894052937919694	0.1	0.2	0.8
X1-X2-X3-X4-X5	NPEET	0.0031405325843941513	0.1	0.2	0.8
X1-X2-X3-X4-X5	THOI	0.0024740219116210936	0.1	0.2	0.8
X1-X2-X3-X4-X5-X6	GCMI	0.005573760297841091	0.1	0.2	0.8
X1-X2-X3-X4-X5-X6	NPEET	0.07206982615765298	0.1	0.2	0.8
X1-X2-X3-X4-X5-X6	THOI	0.003849029541015625	0.1	0.2	0.8
X1-X2-X3	GCMI	0.00017003717349215464	0.1	0.2	0.9
X1-X2-X3	NPEET	-0.028641824964443785	0.1	0.2	0.9
X1-X2-X3	THOI	0.00011777877807617188	0.1	0.2	0.9
X1-X2-X3-X4	GCMI	0.0008631428570641475	0.1	0.2	0.9
X1-X2-X3-X4	NPEET	0.02063416140469556	0.1	0.2	0.9
X1-X2-X3-X4	THOI	0.0005936622619628906	0.1	0.2	0.9
X1-X2-X3-X4-X5	GCMI	0.0018683705823661968	0.1	0.2	0.9
X1-X2-X3-X4-X5	NPEET	0.007632754011897447	0.1	0.2	0.9
X1-X2-X3-X4-X5	THOI	0.0012854576110839845	0.1	0.2	0.9
X1-X2-X3-X4-X5-X6	GCMI	0.0028934749482942834	0.1	0.2	0.9
X1-X2-X3-X4-X5-X6	NPEET	0.09296413037632618	0.1	0.2	0.9
X1-X2-X3-X4-X5-X6	THOI	0.0019956588745117187	0.1	0.2	0.9
X1-X2-X3	GCMI	8.004948998294737e-05	0.1	0.2	1.0
X1-X2-X3	NPEET	0.002769595081525189	0.1	0.2	1.0
X1-X2-X3	THOI	5.512237548828125e-05	0.1	0.2	1.0
X1-X2-X3-X4	GCMI	0.0004338183603280754	0.1	0.2	1.0
X1-X2-X3-X4	NPEET	-0.01486166327200138	0.1	0.2	1.0
X1-X2-X3-X4	THOI	0.00030059814453125	0.1	0.2	1.0
X1-X2-X3-X4-X5	GCMI	0.0008351803683183334	0.1	0.2	1.0
X1-X2-X3-X4-X5	NPEET	0.039982521209464036	0.1	0.2	1.0
X1-X2-X3-X4-X5	THOI	0.0005769729614257812	0.1	0.2	1.0
X1-X2-X3-X4-X5-X6	GCMI	0.0013745221997950806	0.1	0.2	1.0
X1-X2-X3-X4-X5-X6	NPEET	0.09602735391101191	0.1	0.2	1.0
X1-X2-X3-X4-X5-X6	THOI	0.0009538650512695313	0.1	0.2	1.0
X1-X2-X3	GCMI	0.6547263299755347	0.1	0.30000000000000004	0.1
X1-X2-X3	NPEET	0.6585352408020769	0.1	0.30000000000000004	0.1
X1-X2-X3	THOI	0.4616249084472656	0.1	0.30000000000000004	0.1
X1-X2-X3-X4	GCMI	1.2876709453326551	0.1	0.30000000000000004	0.1
X1-X2-X3-X4	NPEET	1.5210066450650108	0.1	0.30000000000000004	0.1
X1-X2-X3-X4	THOI	0.9985030174255372	0.1	0.30000000000000004	0.1
X1-X2-X3-X4-X5	GCMI	2.3553594606089803	0.1	0.30000000000000004	0.1
X1-X2-X3-X4-X5	NPEET	2.79055109852152	0.1	0.30000000000000004	0.1
X1-X2-X3-X4-X5	THOI	1.772631788253784	0.1	0.30000000000000004	0.1
X1-X2-X3-X4-X5-X6	GCMI	3.355310322719653	0.1	0.30000000000000004	0.1
X1-X2-X3-X4-X5-X6	NPEET	4.047829089969828	0.1	0.30000000000000004	0.1
X1-X2-X3-X4-X5-X6	THOI	2.4612937927246095	0.1	0.30000000000000004	0.1
X1-X2-X3	GCMI	0.2736009752394444	0.1	0.30000000000000004	0.2
X1-X2-X3	NPEET	0.26598127135652294	0.1	0.30000000000000004	0.2
X1-X2-X3	THOI	0.1905982494354248	0.1	0.30000000000000004	0.2
X1-X2-X3-X4	GCMI	0.6550563534952121	0.1	0.30000000000000004	0.2
X1-X2-X3-X4	NPEET	0.6821527159395253	0.1	0.30000000000000004	0.2
X1-X2-X3-X4	THOI	0.47058610916137694	0.1	0.30000000000000004	0.2
X1-X2-X3-X4-X5	GCMI	1.1542112598766043	0.1	0.30000000000000004	0.2
X1-X2-X3-X4-X5	NPEET	1.2458449626940007	0.1	0.30000000000000004	0.2
X1-X2-X3-X4-X5	THOI	0.8250312805175781	0.1	0.30000000000000004	0.2
X1-X2-X3-X4-X5-X6	GCMI	1.6370048590534112	0.1	0.30000000000000004	0.2
X1-X2-X3-X4-X5-X6	NPEET	1.8269100760694077	0.1	0.30000000000000004	0.2
X1-X2-X3-X4-X5-X6	THOI	1.165051555633545	0.1	0.30000000000000004	0.2
X1-X2-X3	GCMI	0.11085879878661764	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3	NPEET	0.0787181488708764	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3	THOI	0.07692036628723145	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3-X4	GCMI	0.29691495704295223	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3-X4	NPEET	0.264349492299173	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3-X4	THOI	0.20874557495117188	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3-X4-X5	GCMI	0.5400462015449101	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3-X4-X5	NPEET	0.5513979491897267	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3-X4-X5	THOI	0.3794966697692871	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3-X4-X5-X6	GCMI	0.7859216639112052	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3-X4-X5-X6	NPEET	0.9420938875662266	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3-X4-X5-X6	THOI	0.5519014358520508	0.1	0.30000000000000004	0.30000000000000004
X1-X2-X3	GCMI	0.04504155327798696	0.1	0.30000000000000004	0.4
X1-X2-X3	NPEET	0.061508423402369596	0.1	0.30000000000000004	0.4
X1-X2-X3	THOI	0.031231212615966796	0.1	0.30000000000000004	0.4
X1-X2-X3-X4	GCMI	0.13510616774441342	0.1	0.30000000000000004	0.4
X1-X2-X3-X4	NPEET	0.12787110216803743	0.1	0.30000000000000004	0.4
X1-X2-X3-X4	THOI	0.09417972564697266	0.1	0.30000000000000004	0.4
X1-X2-X3-X4-X5	GCMI	0.25086474057795344	0.1	0.30000000000000004	0.4
X1-X2-X3-X4-X5	NPEET	0.28834981403747156	0.1	0.30000000000000004	0.4
X1-X2-X3-X4-X5	THOI	0.17520475387573242	0.1	0.30000000000000004	0.4
X1-X2-X3-X4-X5-X6	GCMI	0.3751886784954479	0.1	0.30000000000000004	0.4
X1-X2-X3-X4-X5-X6	NPEET	0.48898997280264994	0.1	0.30000000000000004	0.4
X1-X2-X3-X4-X5-X6	THOI	0.26210737228393555	0.1	0.30000000000000004	0.4
X1-X2-X3	GCMI	0.01949542058365843	0.1	0.30000000000000004	0.5
X1-X2-X3	NPEET	0.03197982169358733	0.1	0.30000000000000004	0.5
X1-X2-X3	THOI	0.01350250244140625	0.1	0.30000000000000004	0.5
X1-X2-X3-X4	GCMI	0.06304338635879106	0.1	0.30000000000000004	0.5
X1-X2-X3-X4	NPEET	0.04756140078026938	0.1	0.30000000000000004	0.5
X1-X2-X3-X4	THOI	0.04378213882446289	0.1	0.30000000000000004	0.5
X1-X2-X3-X4-X5	GCMI	0.12371943479018768	0.1	0.30000000000000004	0.5
X1-X2-X3-X4-X5	NPEET	0.1685628055440283	0.1	0.30000000000000004	0.5
X1-X2-X3-X4-X5	THOI	0.08600406646728516	0.1	0.30000000000000004	0.5
X1-X2-X3-X4-X5-X6	GCMI	0.19031603097671165	0.1	0.30000000000000004	0.5
X1-X2-X3-X4-X5-X6	NPEET	0.2596394926264466	0.1	0.30000000000000004	0.5
X1-X2-X3-X4-X5-X6	THOI	0.13242759704589843	0.1	0.30000000000000004	0.5
X1-X2-X3	GCMI	0.008523030553184086	0.1	0.30000000000000004	0.6
X1-X2-X3	NPEET	-0.00095108181755581	0.1	0.30000000000000004	0.6
X1-X2-X3	THOI	0.0059108734130859375	0.1	0.30000000000000004	0.6
X1-X2-X3-X4	GCMI	0.029914975249682386	0.1	0.30000000000000004	0.6
X1-X2-X3-X4	NPEET	-0.0038553996140095136	0.1	0.30000000000000004	0.6
X1-X2-X3-X4	THOI	0.020722579956054688	0.1	0.30000000000000004	0.6
X1-X2-X3-X4-X5	GCMI	0.060477222880886215	0.1	0.30000000000000004	0.6
X1-X2-X3-X4-X5	NPEET	0.04063565795672162	0.1	0.30000000000000004	0.6
X1-X2-X3-X4-X5	THOI	0.04193878173828125	0.1	0.30000000000000004	0.6
X1-X2-X3-X4-X5-X6	GCMI	0.09724127582979065	0.1	0.30000000000000004	0.6
X1-X2-X3-X4-X5-X6	NPEET	0.19723854030370944	0.1	0.30000000000000004	0.6
X1-X2-X3-X4-X5-X6	THOI	0.06750907897949218	0.1	0.30000000000000004	0.6
X1-X2-X3	GCMI	0.004329491088632587	0.1	0.30000000000000004	0.7000000000000001
X1-X2-X3	NPEET	-0.010084539934668868	0.1	0.30000000000000004	0.7000000000000001
X1-X2-X3	THOI	0.0030000686645507814	0.1	0.30000000000000004	0.7000000000000001
X1-X2-X3-X4	GCMI	0.01637781351532226	0.1	0.30000000000000004	0.7000000000000001
X1-X2-X3-X4	NPEET	0.02243863365418015	0.1	0.30000000000000004	0.7000000000000001
X1-X2-X3-X4	THOI	0.011344051361083985	0.1	0.30000000000000004	0.7000000000000001
