n-plet	method	O-information	alpha	beta	gamma
Z00-Z01-X1-X2-X3	JDIT	0.1918369432166675	0.4	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.6789441832427318	0.4	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.0853059771095452	0.4	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.233501333834795	0.4	0.6	0.10000000149011612
X1-X2-X3	JDIT	0.2708555645802333	0.4	0.7	0.10000000149011612
X1-X2-X3-X4	JDIT	0.815352982363286	0.4	0.7	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.2781880959828817	0.4	0.7	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.385287162663795	0.4	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.27085628199379597	0.4	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.8153534541907757	0.4	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.322414728447595	0.4	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.753938407671827	0.4	0.7	0.10000000149011612
X1-X2-X3	JDIT	0.3477027534182353	0.4	0.8	0.10000000149011612
X1-X2-X3-X4	JDIT	0.9548894455193322	0.4	0.8	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.525727665018058	0.4	0.8	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.7444656078540475	0.4	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.3477025717019834	0.4	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.9548901309726325	0.4	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.5506707478289408	0.4	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.223243853439511	0.4	0.8	0.10000000149011612
X1-X2-X3	JDIT	0.42624579750827535	0.4	0.9	0.10000000149011612
X1-X2-X3-X4	JDIT	1.0931491404144906	0.4	0.9	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.7633818829291994	0.4	0.9	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	4.081889108117388	0.4	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.4262462881512272	0.4	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.093148997668527	0.4	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.7685586300207925	0.4	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.64864241005755	0.4	0.9	0.10000000149011612
X1-X2-X3	JDIT	0.49821008371724557	0.4	1.0	0.10000000149011612
X1-X2-X3-X4	JDIT	1.2176256169736177	0.4	1.0	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.9823501786772537	0.4	1.0	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	4.395105217251138	0.4	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.4982095041589483	0.4	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.2176271247513208	0.4	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.978307383915658	0.4	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	8.042928012722687	0.4	1.0	0.10000000149011612
X1-X2-X3	JDIT	0.47644976340323303	0.5	0.1	0.10000000149011612
X1-X2-X3-X4	JDIT	1.0398167200023773	0.5	0.1	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.9381804183130842	0.5	0.1	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.374593224577814	0.5	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.4764505717980631	0.5	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.0398165426581152	0.5	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.6709146132878154	0.5	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	4.208024034150379	0.5	0.1	0.10000000149011612
X1-X2-X3	JDIT	0.2230216682801617	0.5	0.2	0.10000000149011612
X1-X2-X3-X4	JDIT	0.6790528760132372	0.5	0.2	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.613234661784979	0.5	0.2	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.044239709147177	0.5	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.22302285784699744	0.5	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.6790521906625013	0.5	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.1165993659679936	0.5	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	4.384538279745756	0.5	0.2	0.10000000149011612
X1-X2-X3	JDIT	0.08882428744852436	0.5	0.3	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5196815579137473	0.5	0.3	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.5457766692095194	0.5	0.3	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.093779692523144	0.5	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.08882374124465532	0.5	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5196811421201367	0.5	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	2.9364165563574343	0.5	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	4.829444631813617	0.5	0.3	0.10000000149011612
X1-X2-X3	JDIT	0.04805267653529934	0.5	0.4	0.10000000149011612
X1-X2-X3-X4	JDIT	0.47896191840749003	0.5	0.4	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.6142877626114545	0.5	0.4	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.2964194363817563	0.5	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.04805297619501757	0.5	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.4789614666835617	0.5	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	2.940535050377803	0.5	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.3236968650543925	0.5	0.4	0.10000000149011612
X1-X2-X3	JDIT	0.04897307889011778	0.5	0.5	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5033571212397079	0.5	0.5	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.7591577959219482	0.5	0.5	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.5894144640563868	0.5	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.048972858584291915	0.5	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.503357448036913	0.5	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.049019558674357	0.5	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.843508654844485	0.5	0.5	0.10000000149011612
X1-X2-X3	JDIT	0.09264112856489395	0.5	0.6	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5670714166758526	0.5	0.6	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.9371554569766154	0.5	0.6	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.893932212122594	0.5	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.09264031220148419	0.5	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5670706172520033	0.5	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.2025725123658875	0.5	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.323823767650241	0.5	0.6	0.10000000149011612
X1-X2-X3	JDIT	0.14308704317361973	0.5	0.7	0.10000000149011612
X1-X2-X3-X4	JDIT	0.6546693739707269	0.5	0.7	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.1348685551839592	0.5	0.7	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.219946233022899	0.5	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.14308678897789198	0.5	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.6546713875954326	0.5	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.3783194800288747	0.5	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.787520484854047	0.5	0.7	0.10000000149011612
X1-X2-X3	JDIT	0.20329474157113792	0.5	0.8	0.10000000149011612
X1-X2-X3-X4	JDIT	0.7539230364528794	0.5	0.8	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.33750954568261	0.5	0.8	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.5277013596401168	0.5	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.20329412373979694	0.5	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.7539238625525566	0.5	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.558427279966529	0.5	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.209715910433326	0.5	0.8	0.10000000149011612
X1-X2-X3	JDIT	0.2637098208009549	0.5	0.9	0.10000000149011612
X1-X2-X3-X4	JDIT	0.8579404818659147	0.5	0.9	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.5303479370399637	0.5	0.9	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.81840952492051	0.5	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.26370882703536946	0.5	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.8579391238505029	0.5	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.742780932074998	0.5	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.605212740659519	0.5	0.9	0.10000000149011612
X1-X2-X3	JDIT	0.3329792773118667	0.5	1.0	0.10000000149011612
X1-X2-X3-X4	JDIT	0.9709540558302479	0.5	1.0	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.7269863129595175	0.5	1.0	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	4.109560946249153	0.5	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.33297915515570276	0.5	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.9709550659562171	0.5	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.927155082083471	0.5	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.965857750187372	0.5	1.0	0.10000000149011612
X1-X2-X3	JDIT	0.5926762515797734	0.6	0.1	0.10000000149011612
X1-X2-X3-X4	JDIT	1.2703106378140658	0.6	0.1	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.3031189483005843	0.6	0.1	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.829444544368482	0.6	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.5926755436698541	0.6	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.270310548301247	0.6	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.212872574038091	0.6	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	4.769660688722469	0.6	0.1	0.10000000149011612
X1-X2-X3	JDIT	0.3047814260469811	0.6	0.2	0.10000000149011612
X1-X2-X3-X4	JDIT	0.8498663537900008	0.6	0.2	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.8911069258412987	0.6	0.2	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.3908871750144813	0.6	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.3047819205618999	0.6	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.8498664108251981	0.6	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.576120365541746	0.6	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	4.834442351543054	0.6	0.2	0.10000000149011612
X1-X2-X3	JDIT	0.12631931541519886	0.6	0.3	0.10000000149011612
X1-X2-X3-X4	JDIT	0.6241886913581187	0.6	0.3	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.738900697066052	0.6	0.3	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.322566904887042	0.6	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.126319285882544	0.6	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.6241894439372717	0.6	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.305033864436903	0.6	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.165461868995089	0.6	0.3	0.10000000149011612
X1-X2-X3	JDIT	0.04598722108577748	0.6	0.4	0.10000000149011612
X1-X2-X3-X4	JDIT	0.523743687254787	0.6	0.4	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.7276428170416842	0.6	0.4	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.431369660189553	0.6	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.04598726488688269	0.6	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5237441781058128	0.6	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.228446569961858	0.6	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.5697875127716365	0.6	0.4	0.10000000149011612
X1-X2-X3	JDIT	0.01817888955599255	0.6	0.5	0.10000000149011612
X1-X2-X3-X4	JDIT	0.49877621771941527	0.6	0.5	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.805831256937751	0.6	0.5	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.6360725190477887	0.6	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.01817945713644136	0.6	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.4987766975483006	0.6	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.268227941356708	0.6	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.023475022247116	0.6	0.5	0.10000000149011612
X1-X2-X3	JDIT	0.025944390739008245	0.6	0.6	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5206952258512153	0.6	0.6	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.9233727555260658	0.6	0.6	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.8833811874088093	0.6	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.025943777519034966	0.6	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5206941936537998	0.6	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.3531452546849336	0.6	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.45150526118276	0.6	0.6	0.10000000149011612
X1-X2-X3	JDIT	0.05553098328276216	0.6	0.7	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5668823908604079	0.6	0.7	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.0694549539249643	0.6	0.7	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.140994873333662	0.6	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.05553159043625905	0.6	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.566881576186861	0.6	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.4813729062335654	0.6	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.861176418328216	0.6	0.7	0.10000000149011612
X1-X2-X3	JDIT	0.09677606706865165	0.6	0.8	0.10000000149011612
X1-X2-X3-X4	JDIT	0.6293126591722167	0.6	0.8	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.2255609971916757	0.6	0.8	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.403298472655405	0.6	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.09677639447579753	0.6	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.6293109986333487	0.6	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.622988715600132	0.6	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.241423144995271	0.6	0.8	0.10000000149011612
X1-X2-X3	JDIT	0.1460940972067649	0.6	0.9	0.10000000149011612
X1-X2-X3-X4	JDIT	0.7055134777762608	0.6	0.9	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.383940463742694	0.6	0.9	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.65748299613196	0.6	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.14609450563264156	0.6	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.7055130111729186	0.6	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.7648931930839127	0.6	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.601011212638616	0.6	0.9	0.10000000149011612
X1-X2-X3	JDIT	0.19604049793430872	0.6	1.0	0.10000000149011612
X1-X2-X3-X4	JDIT	0.7919224646358685	0.6	1.0	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.557595395599702	0.6	1.0	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.9179466025695597	0.6	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.19603998627800998	0.6	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.7919234539182463	0.6	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.92767754806992	0.6	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.946335182793723	0.6	1.0	0.10000000149011612
X1-X2-X3	JDIT	0.6958684374562106	0.7	0.1	0.10000000149011612
X1-X2-X3-X4	JDIT	1.4866723490448819	0.7	0.1	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.638353724272797	0.7	0.1	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.2451204273265333	0.7	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.695868194131814	0.7	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.4866727053281084	0.7	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	4.696201552753101	0.7	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.261951462785593	0.7	0.1	0.10000000149011612
X1-X2-X3	JDIT	0.3750439803295131	0.7	0.2	0.10000000149011612
X1-X2-X3-X4	JDIT	1.0044460828130455	0.7	0.2	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.1524569001914253	0.7	0.2	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.7170722853862364	0.7	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.37504480909661364	0.7	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.0044462705760566	0.7	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.9874624916249104	0.7	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.245523575618778	0.7	0.2	0.10000000149011612
X1-X2-X3	JDIT	0.17160277127971485	0.7	0.3	0.10000000149011612
X1-X2-X3-X4	JDIT	0.7338206363921798	0.7	0.3	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.937037259952391	0.7	0.3	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.5685952582421026	0.7	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.17160258651144344	0.7	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.7338210798431754	0.7	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.654887642959648	0.7	0.3	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.492985037277273	0.7	0.3	0.10000000149011612
X1-X2-X3	JDIT	0.05525866242090649	0.7	0.4	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5877919754206753	0.7	0.4	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.857281393746194	0.7	0.4	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.592832143495435	0.7	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.05525870057405038	0.7	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5877914796698895	0.7	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.5089603614331453	0.7	0.4	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.8299880854322925	0.7	0.4	0.10000000149011612
X1-X2-X3	JDIT	0.004616224030424694	0.7	0.5	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5293571739122769	0.7	0.5	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.8853950585434174	0.7	0.5	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.7411184635630326	0.7	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.0046167243854664365	0.7	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5293557120853095	0.7	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.490866650381386	0.7	0.5	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.221284335804585	0.7	0.5	0.10000000149011612
X1-X2-X3	JDIT	-0.016542357196957784	0.7	0.6	0.10000000149011612
X1-X2-X3-X4	JDIT	0.505576774839978	0.7	0.6	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	1.9465121852504192	0.7	0.6	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	2.9101351962177793	0.7	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.016542350560134783	0.7	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.505576602335662	0.7	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.5246443830743446	0.7	0.6	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.584079078579694	0.7	0.6	0.10000000149011612
X1-X2-X3	JDIT	-0.006587433316699451	0.7	0.7	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5192971594720204	0.7	0.7	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.048086517748268	0.7	0.7	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.115375696690702	0.7	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	-0.006587640007004772	0.7	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.5192969648445858	0.7	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.604617274689706	0.7	0.7	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	6.9412778065139396	0.7	0.7	0.10000000149011612
X1-X2-X3	JDIT	0.015694136776425165	0.7	0.8	0.10000000149011612
X1-X2-X3-X4	JDIT	0.5529043579027959	0.7	0.8	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.1660603597777146	0.7	0.8	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.3407208232231795	0.7	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.015693505085332425	0.7	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.552903784620765	0.7	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.7094921865676747	0.7	0.8	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.303595659509172	0.7	0.8	0.10000000149011612
X1-X2-X3	JDIT	0.05249602327448394	0.7	0.9	0.10000000149011612
X1-X2-X3-X4	JDIT	0.6117222084314305	0.7	0.9	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.3078015690286304	0.7	0.9	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.571384267248308	0.7	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.052496143254496794	0.7	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.6117221933248878	0.7	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.8304224612283355	0.7	0.9	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.638390708503048	0.7	0.9	0.10000000149011612
X1-X2-X3	JDIT	0.09744460335157488	0.7	1.0	0.10000000149011612
X1-X2-X3-X4	JDIT	0.6798327710511602	0.7	1.0	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.451799905062073	0.7	1.0	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.803930614852537	0.7	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.09744402523354777	0.7	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	0.6798327320827673	0.7	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	3.9637144571719616	0.7	1.0	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	7.9590831384200085	0.7	1.0	0.10000000149011612
X1-X2-X3	JDIT	0.79439756852573	0.8	0.1	0.10000000149011612
X1-X2-X3-X4	JDIT	1.683193071994929	0.8	0.1	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.9448927042866386	0.8	0.1	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.6388912999966943	0.8	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.7943974105114782	0.8	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.6831935838750567	0.8	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5	JDIT	5.140822338650708	0.8	0.1	0.10000000149011612
Z00-Z01-X1-X2-X3-X4-X5-X6	JDIT	5.7149173363441	0.8	0.1	0.10000000149011612
X1-X2-X3	JDIT	0.4538567874171637	0.8	0.2	0.10000000149011612
X1-X2-X3-X4	JDIT	1.1717511247677024	0.8	0.2	0.10000000149011612
X1-X2-X3-X4-X5	JDIT	2.4107077764905855	0.8	0.2	0.10000000149011612
X1-X2-X3-X4-X5-X6	JDIT	3.037469768427983	0.8	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3	JDIT	0.4538570813777693	0.8	0.2	0.10000000149011612
Z00-Z01-X1-X2-X3-X4	JDIT	1.1717516700401904	0.8	0.2	0.10000000149011612
