n_variables	n_samples	real_entropy	gcmi_entropy	npeet_entropy
3	15	4.4875090609613455	6.540692429856653	5.238138766490201
3	100	4.4875090609613455	6.558855442454323	5.562166409233403
3	150	4.4875090609613455	6.232886908193196	5.446043064873126
3	1000	4.4875090609613455	6.473054872194394	5.631962656032266
3	1500	4.4875090609613455	6.468615580332343	5.653479481850357
3	10000	4.4875090609613455	6.470586808329994	5.627259026581195
3	15000	4.4875090609613455	6.465497196713757	5.625289859671782
3	100000	4.4875090609613455	6.468032623156206	5.634693106862486
3	150000	4.4875090609613455	6.470460259772945	5.632515965624487
3	1000000	4.4875090609613455	6.472744477428267	5.635166109460363
3	1500000	4.4875090609613455	6.472161653092911	5.63554143532927
3	10	3.7188094674028274	7.253003361114568	5.317149117858116
3	15	3.7188094674028274	6.273361415717531	5.1579061668817765
3	100	3.7188094674028274	5.404880564144243	5.267752233406804
3	150	3.7188094674028274	5.31325187674428	5.386972273412492
3	1000	3.7188094674028274	5.410543143800006	5.478867585875415
3	1500	3.7188094674028274	5.27847299554816	5.498593930917301
3	10000	3.7188094674028274	5.351792796835792	5.514598825515306
3	15000	3.7188094674028274	5.321668614473471	5.5317512519765435
3	100000	3.7188094674028274	5.348279838525139	5.513815787355434
3	150000	3.7188094674028274	5.360838797121067	5.511764666548081
3	1000000	3.7188094674028274	5.361494409640874	5.514281003930664
3	1500000	3.7188094674028274	5.361094341240222	5.51376666201214
3	10	3.9406598405083035	3.719999833633886	5.62125961992451
3	15	3.9406598405083035	5.650324706593421	4.920730278775611
3	100	3.9406598405083035	5.737877888913634	5.424705361194421
3	150	3.9406598405083035	5.730445534420752	5.318526296768022
3	1000	3.9406598405083035	5.668704159620024	5.370744588087246
3	1500	3.9406598405083035	5.647941782427729	5.317721501093799
3	10000	3.9406598405083035	5.633817703290272	5.3322504032493745
3	15000	3.9406598405083035	5.678839814794326	5.342751635814365
3	100000	3.9406598405083035	5.688539617150599	5.342505761151232
3	150000	3.9406598405083035	5.675534034465896	5.3398175270160735
3	1000000	3.9406598405083035	5.680508146202052	5.341938101053882
3	1500000	3.9406598405083035	5.685650062174273	5.344108402295088
3	10	3.6999215637211234	5.322411827325657	5.368041380953184
3	15	3.6999215637211234	6.114134901202574	4.0178098233212145
3	100	3.6999215637211234	5.116825858863405	5.260699709694929
3	150	3.6999215637211234	5.093070714501496	5.484016032684213
3	1000	3.6999215637211234	5.385285828856125	5.254143167139684
3	1500	3.6999215637211234	5.3616028366868695	5.250902744472471
3	10000	3.6999215637211234	5.362490985808921	5.2392814483451415
3	15000	3.6999215637211234	5.3070368323427655	5.220088522561579
3	100000	3.6999215637211234	5.342952944703451	5.2380331393151485
3	150000	3.6999215637211234	5.330908202641638	5.244606612814228
3	1000000	3.6999215637211234	5.337339614661366	5.241383767845915
3	1500000	3.6999215637211234	5.338979410524437	5.241061986458316
4	10	4.477992385770292	5.9627761247237245	5.350060999540661
4	15	4.477992385770292	7.787107048827352	5.749995019133539
4	100	4.477992385770292	6.64174914613644	6.302736828069716
4	150	4.477992385770292	6.477942691322947	5.965071487666139
4	1000	4.477992385770292	6.369147713428677	6.346147047358214
4	1500	4.477992385770292	6.422025552457399	6.225158546828236
4	10000	4.477992385770292	6.412528566312035	6.279828474693182
4	15000	4.477992385770292	6.377565352620725	6.274533474005008
4	100000	4.477992385770292	6.444619331921101	6.272658857950703
4	150000	4.477992385770292	6.432405842661717	6.2714625104107835
4	1000000	4.477992385770292	6.45235582325629	6.271546051338246
4	1500000	4.477992385770292	6.4482921193292855	6.272818396287955
4	10	5.190656892196798	10.002340947389836	5.3193283552928445
4	15	5.190656892196798	9.527057373248553	6.060253209627629
4	100	5.190656892196798	7.294144233530432	6.202356431242512
4	150	5.190656892196798	7.414559191869459	6.842820673460049
4	1000	5.190656892196798	7.347910302010337	6.7009687734919545
4	1500	5.190656892196798	7.237186951592301	6.873814326490432
4	10000	5.190656892196798	7.4768772457189145	6.814020806611368
4	15000	5.190656892196798	7.461524365494205	6.835890757716864
4	100000	5.190656892196798	7.460839052917991	6.841812355987188
4	150000	5.190656892196798	7.465855386155251	6.852062503055725
4	1000000	5.190656892196798	7.479210952712266	6.84780863077613
4	1500000	5.190656892196798	7.482171862189059	6.847660940383558
4	10	3.9245246048070492	8.961650352008698	3.6745678996789595
4	15	3.9245246048070492	7.387782567523129	4.807797720679852
4	100	3.9245246048070492	6.31014280039791	5.4506111138122995
4	150	3.9245246048070492	5.351285925041072	5.5929820908243375
4	1000	3.9245246048070492	5.579743899687074	5.410879116584005
4	1500	3.9245246048070492	5.678612525290261	5.532590374914897
4	10000	3.9245246048070492	5.590176329157921	5.387357658080729
4	15000	3.9245246048070492	5.648632241292555	5.439182476706953
4	100000	3.9245246048070492	5.637276791862125	5.420312388486988
4	150000	3.9245246048070492	5.633779167809981	5.430220682161112
4	1000000	3.9245246048070492	5.644942302325346	5.428333262011646
4	1500000	3.9245246048070492	5.64790594711454	5.4233855148717725
4	10	3.297511861009873	6.845561859830008	3.36238055382641
4	15	3.297511861009873	6.669091050676498	4.884729491233364
4	100	3.297511861009873	6.445311570942866	4.465460816231403
4	150	3.297511861009873	5.958994624329917	4.7015760817877625
4	1000	3.297511861009873	5.248903720344622	4.27755776875722
4	1500	3.297511861009873	5.023710290480026	4.427737206811266
4	10000	3.297511861009873	4.807021021208853	4.353666388218084
4	15000	3.297511861009873	4.802867505108648	4.319976655783858
4	100000	3.297511861009873	4.745001477414009	4.359591444684672
4	150000	3.297511861009873	4.739904126523416	4.3656965314258915
4	1000000	3.297511861009873	4.7358559565098055	4.362073813448801
4	1500000	3.297511861009873	4.735507156131079	4.358831262319275
4	10	5.893058869776781	9.772259078006066	5.932192026370748
4	15	5.893058869776781	9.599861461446691	7.042290814209538
4	100	5.893058869776781	8.44228647426029	7.238992995992952
4	150	5.893058869776781	8.62359470307	7.2354921330657485
4	1000	5.893058869776781	8.421092768266487	7.447871955752248
4	1500	5.893058869776781	8.358656621513024	7.429198087661491
4	10000	5.893058869776781	8.456867002760182	7.467368287343045
4	15000	5.893058869776781	8.467153735467802	7.479365128658292
4	100000	5.893058869776781	8.486520385139375	7.469549185007505
4	150000	5.893058869776781	8.475783294939518	7.467692586385151
4	1000000	5.893058869776781	8.493204822438695	7.468305059277487
4	1500000	5.893058869776781	8.489591739191795	7.468133375230227
4	10	5.071862684075555	7.876095964597758	5.927550006917072
4	15	5.071862684075555	8.609433742090184	5.467788124559416
4	100	5.071862684075555	7.58314891212682	6.714138717379381
4	150	5.071862684075555	7.301098706579163	6.944078504518733
4	1000	5.071862684075555	7.244204248102547	6.915964880001827
4	1500	5.071862684075555	7.3491211232701845	6.937048910159376
4	10000	5.071862684075555	7.274988009696413	6.881565134639546
4	15000	5.071862684075555	7.261219477888519	6.885005238566253
4	100000	5.071862684075555	7.284507870905976	6.895317429748764
4	150000	5.071862684075555	7.289226782336944	6.9046732165971605
4	1000000	5.071862684075555	7.309833613828922	6.900178135083045
4	1500000	5.071862684075555	7.308362860279228	6.8990918450683845
4	10	4.737515165535403	8.174330426232364	5.0672285098734235
4	15	4.737515165535403	8.821939354183518	6.452135127865831
4	100	4.737515165535403	7.119585966462975	6.002625044216373
4	150	4.737515165535403	6.799240783743523	5.9735215955335805
4	1000	4.737515165535403	6.866216046192931	6.327690250890531
4	1500	4.737515165535403	6.689404893207874	6.148565485254921
4	10000	4.737515165535403	6.767527262325069	6.200589460114054
4	15000	4.737515165535403	6.754971229705691	6.226716832745372
4	100000	4.737515165535403	6.80762030090151	6.194956553763412
4	150000	4.737515165535403	6.799696671640638	6.222884995283725
4	1000000	4.737515165535403	6.823627851837675	6.207103066976455
4	1500000	4.737515165535403	6.8257616786276945	6.206352281386964
4	10	5.079751132948668	8.543249630034524	5.047382314328564
4	15	5.079751132948668	8.908281458522213	5.9574702607774075
4	100	5.079751132948668	7.458355129747634	6.666994555933028
4	150	5.079751132948668	7.0302389655371655	6.279726589177076
4	1000	5.079751132948668	7.236834824329122	6.496448725952648
4	1500	5.079751132948668	7.23313696273468	6.451467072904187
4	10000	5.079751132948668	7.252788858244763	6.36628035587282
4	15000	5.079751132948668	7.290361929597697	6.327574875092173
4	100000	5.079751132948668	7.317039082358401	6.359013351373102
4	150000	5.079751132948668	7.310194920624149	6.349490003122742
4	1000000	5.079751132948668	7.314873658108723	6.353261326597949
4	1500000	5.079751132948668	7.31756140506409	6.351428818936643
4	10	5.507611723509005	8.395162992099955	4.268757885459987
4	15	5.507611723509005	8.867189372358169	5.44502201911117
4	100	5.507611723509005	8.00437264599264	6.594350422556564
4	150	5.507611723509005	7.80420944107716	6.372248091262533
4	1000	5.507611723509005	7.896222608588023	6.544750765829462
4	1500	5.507611723509005	7.900260620136684	6.507715069791985
4	10000	5.507611723509005	7.901984697977819	6.619900008973058
4	15000	5.507611723509005	7.865417326675439	6.622637229056021
4	100000	5.507611723509005	7.908793645308405	6.62941408232216
4	150000	5.507611723509005	7.922115286698765	6.629038325685082
4	1000000	5.507611723509005	7.933088625158638	6.624954940159794
4	1500000	5.507611723509005	7.9379997973495176	6.621524533879722
4	10	4.653424612753081	8.042480693732744	6.8444504457825
4	15	4.653424612753081	8.323409905968589	7.553386488945241
4	100	4.653424612753081	6.821376780844062	7.727331954150876
4	150	4.653424612753081	6.763407147262921	7.766935375371768
4	1000	4.653424612753081	6.537499936605076	7.903746871729767
4	1500	4.653424612753081	6.687484589265732	7.857976784022397
4	10000	4.653424612753081	6.673292552798921	7.919914382462155
4	15000	4.653424612753081	6.650745996305658	7.925962516074126
4	100000	4.653424612753081	6.684306411749614	7.925635567857255
4	150000	4.653424612753081	6.688982197457769	7.923691639345136
4	1000000	4.653424612753081	6.702291543726538	7.922505142753318
4	1500000	4.653424612753081	6.705498738790986	7.921862531068249
4	10	2.9350761333900195	8.02761489701187	4.6988770248344505
4	15	2.9350761333900195	6.791688870653192	4.277868928506315
4	100	2.9350761333900195	4.577743914181433	4.86587703641644
4	150	2.9350761333900195	4.416023111529071	4.895542648670226
4	1000	2.9350761333900195	4.121164910825253	5.055785946821869
4	1500	2.9350761333900195	4.130169247373943	5.080965449585663
4	10000	2.9350761333900195	4.153920781954225	5.0706586875444675
4	15000	2.9350761333900195	4.177042574197386	5.113544822950463
4	100000	2.9350761333900195	4.201933140379909	5.099626315538919
4	150000	2.9350761333900195	4.2158145881899225	5.105758576472274
4	1000000	2.9350761333900195	4.216988573607722	5.0976608083345925
4	1500000	2.9350761333900195	4.219962967087658	5.100452718309141
4	10	6.132372205072498	10.048932868436683	7.452628219699282
4	15	6.132372205072498	9.705025227145864	7.334096240928594
4	100	6.132372205072498	8.765229931826577	7.290872698210724
4	150	6.132372205072498	9.037201389504425	7.19778690709811
4	1000	6.132372205072498	8.833273538301823	7.220322525447387
4	1500	6.132372205072498	8.658324522193318	7.198227115072464
4	10000	6.132372205072498	8.808503168738824	7.326219639534146
4	15000	6.132372205072498	8.847238347869405	7.316706269043128
4	100000	6.132372205072498	8.835306637674586	7.3096662937432395
4	150000	6.132372205072498	8.829971112352759	7.305713122062812
4	1000000	6.132372205072498	8.839282416496728	7.312549833668771
4	1500000	6.132372205072498	8.839826972573626	7.310111241821197
4	10	5.2240502071969015	8.13409689459406	7.180150784162987
4	15	5.2240502071969015	8.047150219052403	5.511076065780697
4	100	5.2240502071969015	7.312878542608962	6.612326258871993
4	150	5.2240502071969015	7.626661274552204	6.936593120387881
4	1000	5.2240502071969015	7.493089991974216	6.758722420068706
4	1500	5.2240502071969015	7.513917116483405	6.740257319711949
4	10000	5.2240502071969015	7.5092855189749255	6.742951268679789
4	15000	5.2240502071969015	7.483626935220024	6.720355555660141
4	100000	5.2240502071969015	7.506011856372865	6.740210681252301
4	150000	5.2240502071969015	7.5149403414856355	6.736844500963392
4	1000000	5.2240502071969015	7.528635634369758	6.744099856221019
4	1500000	5.2240502071969015	7.528934412141368	6.7430522121360825
4	10	5.189095531740738	8.755179694057604	5.500595215236231
4	15	5.189095531740738	7.183039072013281	5.636299853931674
4	100	5.189095531740738	7.412648327571931	6.2273785614164785
4	150	5.189095531740738	7.62478654575037	6.211859958416097
4	1000	5.189095531740738	7.415790782729788	6.354800039888171
4	1500	5.189095531740738	7.519239438512547	6.278289143520612
4	10000	5.189095531740738	7.449560555981614	6.364197431240062
4	15000	5.189095531740738	7.45645418481357	6.347548934651882
4	100000	5.189095531740738	7.4545691180281315	6.3361453879823895
4	150000	5.189095531740738	7.456908213825337	6.340606249885699
4	1000000	5.189095531740738	7.476816827892904	6.337420460959002
4	1500000	5.189095531740738	7.473037833601592	6.335168342010715
4	10	5.73262282007706	8.082562144416588	6.927985904559934
4	15	5.73262282007706	8.759449945937739	6.952732273373857
4	100	5.73262282007706	8.427569416732945	6.935210538825824
4	150	5.73262282007706	8.18306472456994	7.091809436296889
4	1000	5.73262282007706	8.197469647971179	7.096110161611327
4	1500	5.73262282007706	8.186175584027835	7.105168868635569
4	10000	5.73262282007706	8.230161996469317	7.084782740366967
4	15000	5.73262282007706	8.240189686527488	7.115875649058337
4	100000	5.73262282007706	8.244671069050995	7.118711930034522
4	150000	5.73262282007706	8.251307803741714	7.11858331878511
4	1000000	5.73262282007706	8.258525430811925	7.121083599815091
4	1500000	5.73262282007706	8.263803000785849	7.117967965097439
4	10	4.59430345000279	7.449999890620363	5.7822488012533535
4	15	4.59430345000279	8.069631594371772	5.4897369692305675
4	100	4.59430345000279	6.947968476364461	5.209527200263306
4	150	4.59430345000279	6.558318015564258	5.353544854133662
4	1000	4.59430345000279	6.566153542288539	5.621196860778385
4	1500	4.59430345000279	6.717140158467789	5.776543740335176
4	10000	4.59430345000279	6.56140746885427	5.684737537651089
4	15000	4.59430345000279	6.563814547674218	5.682672832002506
4	100000	4.59430345000279	6.5950712253600585	5.689777514431926
4	150000	4.59430345000279	6.6014423504987345	5.692284811057107
4	1000000	4.59430345000279	6.6205569776920985	5.684103240710009
4	1500000	4.59430345000279	6.616697601455265	5.680069957703455
4	10	4.844405711134522	8.529320462930242	6.149029249978929
4	15	4.844405711134522	7.50324526640413	6.277239338281882
4	100	4.844405711134522	6.804173056389867	6.3674444172741245
4	150	4.844405711134522	7.275313331121752	6.277407820968604
4	1000	4.844405711134522	6.938683262101066	6.434104440812525
4	1500	4.844405711134522	6.797950197984324	6.359767581655479
4	10000	4.844405711134522	6.922471017962677	6.362151223172275
4	15000	4.844405711134522	6.947594403949658	6.332890913634379
4	100000	4.844405711134522	6.971623732357285	6.34458475104184
4	150000	4.844405711134522	6.964571798195003	6.34743164884771
4	1000000	4.844405711134522	6.975749779495368	6.3441450195750235
4	1500000	4.844405711134522	6.980926076630456	6.346898354948383
4	10	5.615802247870696	8.86304609420241	6.701588984960916
4	15	5.615802247870696	7.822762655946092	6.7314741168628816
4	100	5.615802247870696	7.947416059901177	7.244448969696612
4	150	5.615802247870696	8.221472756806202	6.963629410915204
4	1000	5.615802247870696	8.065943617914904	7.29889422453216
4	1500	5.615802247870696	8.026804155022633	7.244869102466314
4	10000	5.615802247870696	8.088061567478663	7.291086767912995
4	15000	5.615802247870696	8.057839970644457	7.311124437866107
4	100000	5.615802247870696	8.079856053052662	7.2985281639688875
4	150000	5.615802247870696	8.081076921002584	7.299013098003063
4	1000000	5.615802247870696	8.093751399854087	7.302844532427069
4	1500000	5.615802247870696	8.093010551156501	7.302186534269411
4	10	4.41684529215892	8.021492377836331	5.737261407871544
4	15	4.41684529215892	7.696549427909709	5.812075215341258
4	100	4.41684529215892	6.6581512508139244	5.8468675725568335
4	150	4.41684529215892	7.011317039440286	6.035726672295166
4	1000	4.41684529215892	6.380029086337077	5.9741624188864835
4	1500	4.41684529215892	6.434362268617382	5.963994652293092
4	10000	4.41684529215892	6.316776375343441	5.964642010682197
4	15000	4.41684529215892	6.3290782794597344	5.963476647625506
4	100000	4.41684529215892	6.337221736955669	5.959489956706749
4	150000	4.41684529215892	6.349110699832877	5.97060287148865
4	1000000	4.41684529215892	6.355214622314898	5.965089925890971
4	1500000	4.41684529215892	6.359174372652494	5.965652817373225
4	10	5.669234381030762	8.684785373422233	7.465556266852106
4	15	5.669234381030762	7.85764441484162	6.867387493038478
4	100	5.669234381030762	8.477636566812151	7.628667131077705
4	150	5.669234381030762	8.07327883194807	7.450393127754729
4	1000	5.669234381030762	8.180739640255036	7.67165620802217
