n_variables	n_samples	real_entropy	gcmi_entropy	npeet_entropy
3	10	3.41069723080204	3.6435056072758676	4.75183692922532
3	15	3.41069723080204	4.225448451028613	4.701795808324074
3	100	3.41069723080204	3.611988569245412	5.501137184938023
3	150	3.41069723080204	3.3375538183160893	5.675277070412867
3	1000	3.41069723080204	3.3629306280977653	5.68143381984388
3	1500	3.41069723080204	3.396229691839138	5.645000161189759
3	10000	3.41069723080204	3.376235007772168	5.674401722170044
3	15000	3.41069723080204	3.394570810248581	5.661912056322498
3	100000	3.41069723080204	3.405403211355157	5.674889493599003
3	150000	3.41069723080204	3.406623500765214	5.6744118529353775
3	1000000	3.41069723080204	3.4115460081011815	5.675994484613134
3	1500000	3.41069723080204	3.408408049211225	5.675464963611001
3	10	3.501178165570389	4.7504509523756	4.584473707600007
3	15	3.501178165570389	3.902617075100506	3.8729840111013756
3	100	3.501178165570389	3.5121625778500793	4.562993077946478
3	150	3.501178165570389	3.349420217845217	4.6165666960276655
3	1000	3.501178165570389	3.4313411137155807	4.737174825730855
3	1500	3.501178165570389	3.5600779159657217	4.607384563922009
3	10000	3.501178165570389	3.4653416607052403	4.6709858489063265
3	15000	3.501178165570389	3.4945254061077886	4.676437198690382
3	100000	3.501178165570389	3.496117495626409	4.654906333857553
3	150000	3.501178165570389	3.4981947188366895	4.657805501861304
3	1000000	3.501178165570389	3.50235888135313	4.657795230047239
3	1500000	3.501178165570389	3.4979307941503066	4.654154367815687
3	10	4.334563437336011	3.986029890893456	5.638002341456771
3	15	4.334563437336011	4.531295569673389	5.856542446068808
3	100	4.334563437336011	4.392216810465396	5.908004574198384
3	150	4.334563437336011	4.322487097722885	6.021680001414197
3	1000	4.334563437336011	4.297483727113985	6.088001114660962
3	1500	4.334563437336011	4.328147282255839	6.101744617144939
3	10000	4.334563437336011	4.305007669221741	6.10680840060471
3	15000	4.334563437336011	4.31326920761039	6.110264387096833
3	100000	4.334563437336011	4.32213724478337	6.1118225679718625
3	150000	4.334563437336011	4.32569819703464	6.110354267658411
3	1000000	4.334563437336011	4.335151887246834	6.110920862504468
3	1500000	4.334563437336011	4.333543181002799	6.110782492210361
3	10	3.557964559733593	4.67510235250079	4.739041857936683
3	15	3.557964559733593	4.616798390468801	5.175800136575126
3	100	3.557964559733593	3.6932570539331424	5.287638879619244
3	150	3.557964559733593	3.667661070556206	5.224260569969851
3	1000	3.557964559733593	3.4894789479535024	5.388738862904362
3	1500	3.557964559733593	3.4752240647949177	5.388881997347356
3	10000	3.557964559733593	3.5320445613359546	5.405536157136745
3	15000	3.557964559733593	3.546229289667565	5.395263024675014
3	100000	3.557964559733593	3.553100995543229	5.401074657966681
3	150000	3.557964559733593	3.552496326486832	5.40419724259786
3	1000000	3.557964559733593	3.5550012021033837	5.404750088929909
3	1500000	3.557964559733593	3.557413619410024	5.404891218812851
3	10	4.293408909543533	4.712673965803235	5.515748588149811
3	15	4.293408909543533	4.278339686435336	5.028274056668732
3	100	4.293408909543533	4.149447117449077	5.2545205096364205
3	150	4.293408909543533	4.252064726819212	5.311551671687075
3	1000	4.293408909543533	4.250097355981802	5.248952189906138
3	1500	4.293408909543533	4.343514139973138	5.315977938354646
3	10000	4.293408909543533	4.281571894029912	5.26585802586316
3	15000	4.293408909543533	4.298424459836614	5.250836941764428
3	100000	4.293408909543533	4.293279085332253	5.267148802020952
3	150000	4.293408909543533	4.2863293084496785	5.27301621757642
3	1000000	4.293408909543533	4.29213749136491	5.272633384981756
3	1500000	4.293408909543533	4.294628932384443	5.271336082453894
3	10	4.568993830753883	4.212768879683154	5.833050638980835
3	15	4.568993830753883	4.825586852182106	5.827558598956831
3	100	4.568993830753883	4.412940587301105	5.895518787039051
3	150	4.568993830753883	4.476227347386916	5.840854771901496
3	1000	4.568993830753883	4.56428195832897	5.942165107918265
3	1500	4.568993830753883	4.520205101502118	5.973300680006145
3	10000	4.568993830753883	4.515749081615625	5.954696668236813
3	15000	4.568993830753883	4.545704453220914	5.962461042137619
3	100000	4.568993830753883	4.555211396823424	5.959912410702616
