library	estimator	T	N	batch_size	order	time
THOI	GC-gpu	1000	15	900000	12	0.2532765865325928
THOI	GC-gpu	1000	15	900000	13	0.24963617324829102
THOI	GC-gpu	1000	15	900000	14	0.2522575855255127
THOI	GC-gpu	1000	15	1000000	3	0.28986430168151855
THOI	GC-gpu	1000	15	1000000	4	0.2862272262573242
THOI	GC-gpu	1000	15	1000000	5	0.29985952377319336
THOI	GC-gpu	1000	15	1000000	6	0.3243434429168701
THOI	GC-gpu	1000	15	1000000	7	0.3908066749572754
THOI	GC-gpu	1000	15	1000000	8	0.39903998374938965
THOI	GC-gpu	1000	15	1000000	9	0.3667120933532715
THOI	GC-gpu	1000	15	1000000	10	0.31136417388916016
THOI	GC-gpu	1000	15	1000000	11	0.28966522216796875
THOI	GC-gpu	1000	15	1000000	12	0.294506311416626
THOI	GC-gpu	1000	15	1000000	13	0.283156156539917
THOI	GC-gpu	1000	15	1000000	14	0.29318737983703613
THOI	GC-gpu	1000	20	100000	3	0.10741090774536133
THOI	GC-gpu	1000	20	100000	4	0.15843749046325684
THOI	GC-gpu	1000	20	100000	5	0.36797237396240234
THOI	GC-gpu	1000	20	100000	6	0.7978041172027588
THOI	GC-gpu	1000	20	100000	7	1.510615348815918
THOI	GC-gpu	1000	20	100000	8	2.327597141265869
THOI	GC-gpu	1000	20	100000	9	3.216601610183716
THOI	GC-gpu	1000	20	100000	10	3.635078191757202
THOI	GC-gpu	1000	20	100000	11	3.503047227859497
THOI	GC-gpu	1000	20	100000	12	2.6170947551727295
THOI	GC-gpu	1000	20	100000	13	1.90217924118042
THOI	GC-gpu	1000	20	100000	14	1.0570759773254395
THOI	GC-gpu	1000	20	100000	15	0.4850592613220215
THOI	GC-gpu	1000	20	100000	16	0.20328140258789062
THOI	GC-gpu	1000	20	100000	17	0.34622979164123535
THOI	GC-gpu	1000	20	100000	18	0.09371137619018555
THOI	GC-gpu	1000	20	100000	19	0.09874582290649414
THOI	GC-gpu	1000	20	200000	3	0.12185907363891602
THOI	GC-gpu	1000	20	200000	4	0.17318272590637207
THOI	GC-gpu	1000	20	200000	5	0.3860599994659424
THOI	GC-gpu	1000	20	200000	6	0.7948160171508789
THOI	GC-gpu	1000	20	200000	7	1.5171623229980469
THOI	GC-gpu	1000	20	200000	8	2.3549933433532715
THOI	GC-gpu	1000	20	200000	9	3.27620792388916
THOI	GC-gpu	1000	20	200000	10	3.926732301712036
THOI	GC-gpu	1000	20	200000	11	3.7625949382781982
THOI	GC-gpu	1000	20	200000	12	2.944578170776367
THOI	GC-gpu	1000	20	200000	13	1.989344835281372
THOI	GC-gpu	1000	20	200000	14	1.0960168838500977
THOI	GC-gpu	1000	20	200000	15	0.5263228416442871
THOI	GC-gpu	1000	20	200000	16	0.2381303310394287
THOI	GC-gpu	1000	20	200000	17	0.1353302001953125
THOI	GC-gpu	1000	20	200000	18	0.1121969223022461
THOI	GC-gpu	1000	20	200000	19	0.10648322105407715
THOI	GC-gpu	1000	20	300000	3	0.13637781143188477
THOI	GC-gpu	1000	20	300000	4	0.18976783752441406
THOI	GC-gpu	1000	20	300000	5	0.40621232986450195
THOI	GC-gpu	1000	20	300000	6	0.7991976737976074
THOI	GC-gpu	1000	20	300000	7	1.5366175174713135
THOI	GC-gpu	1000	20	300000	8	2.498173236846924
THOI	GC-gpu	1000	20	300000	9	3.4310059547424316
THOI	GC-gpu	1000	20	300000	10	4.021550416946411
THOI	GC-gpu	1000	20	300000	11	3.8925535678863525
THOI	GC-gpu	1000	20	300000	12	3.1588971614837646
THOI	GC-gpu	1000	20	300000	13	2.090914487838745
THOI	GC-gpu	1000	20	300000	14	1.1740059852600098
THOI	GC-gpu	1000	20	300000	15	0.5533232688903809
THOI	GC-gpu	1000	20	300000	16	0.2504758834838867
THOI	GC-gpu	1000	20	300000	17	0.16434335708618164
THOI	GC-gpu	1000	20	300000	18	0.13213324546813965
THOI	GC-gpu	1000	20	300000	19	0.12361335754394531
THOI	GC-gpu	1000	20	400000	3	0.14722251892089844
THOI	GC-gpu	1000	20	400000	4	0.2059633731842041
THOI	GC-gpu	1000	20	400000	5	0.4242970943450928
THOI	GC-gpu	1000	20	400000	6	0.8552498817443848
THOI	GC-gpu	1000	20	400000	7	1.688124179840088
THOI	GC-gpu	1000	20	400000	8	2.675131320953369
THOI	GC-gpu	1000	20	400000	9	3.5003726482391357
THOI	GC-gpu	1000	20	400000	10	4.018834352493286
THOI	GC-gpu	1000	20	400000	11	3.9300286769866943
THOI	GC-gpu	1000	20	400000	12	3.140515089035034
THOI	GC-gpu	1000	20	400000	13	2.0652639865875244
THOI	GC-gpu	1000	20	400000	14	1.1728613376617432
THOI	GC-gpu	1000	20	400000	15	0.5678207874298096
THOI	GC-gpu	1000	20	400000	16	0.26514148712158203
THOI	GC-gpu	1000	20	400000	17	0.19349980354309082
THOI	GC-gpu	1000	20	400000	18	0.15197062492370605
THOI	GC-gpu	1000	20	400000	19	0.14856815338134766
THOI	GC-gpu	1000	20	500000	3	0.1673586368560791
THOI	GC-gpu	1000	20	500000	4	0.23390412330627441
THOI	GC-gpu	1000	20	500000	5	0.45476412773132324
THOI	GC-gpu	1000	20	500000	6	0.8759264945983887
THOI	GC-gpu	1000	20	500000	7	1.5922446250915527
THOI	GC-gpu	1000	20	500000	8	2.459911346435547
THOI	GC-gpu	1000	20	500000	9	3.360848903656006
THOI	GC-gpu	1000	20	500000	10	3.9201366901397705
THOI	GC-gpu	1000	20	500000	11	3.812319755554199
THOI	GC-gpu	1000	20	500000	12	3.0266523361206055
THOI	GC-gpu	1000	20	500000	13	2.041492223739624
THOI	GC-gpu	1000	20	500000	14	1.146299123764038
THOI	GC-gpu	1000	20	500000	15	0.5769350528717041
THOI	GC-gpu	1000	20	500000	16	0.27460622787475586
