library	estimator	T	N	batch_size	order	time
THOI	GC	1000	25	900000	16	27.117594242095947
THOI	GC	1000	25	900000	17	29.554701805114746
THOI	GC	1000	25	900000	18	18.788994789123535
THOI	GC	1000	25	900000	19	7.786695718765259
THOI	GC	1000	25	900000	20	2.4032933712005615
THOI	GC	1000	25	1000000	3	0.11095976829528809
THOI	GC	1000	25	1000000	4	0.30030155181884766
THOI	GC	1000	25	1000000	5	0.9997463226318359
THOI	GC	1000	25	1000000	6	3.152714729309082
THOI	GC	1000	25	1000000	7	8.499993085861206
THOI	GC	1000	25	1000000	8	17.746870756149292
THOI	GC	1000	25	1000000	9	18.819984436035156
THOI	GC	1000	25	1000000	10	19.353062391281128
THOI	GC	1000	25	1000000	11	21.13115382194519
THOI	GC	1000	25	1000000	12	22.39684534072876
THOI	GC	1000	25	1000000	13	23.931992053985596
THOI	GC	1000	25	1000000	14	25.444992542266846
THOI	GC	1000	25	1000000	15	27.50156855583191
THOI	GC	1000	25	1000000	16	29.70115566253662
THOI	GC	1000	25	1000000	17	32.702765703201294
THOI	GC	1000	25	1000000	18	18.757437467575073
THOI	GC	1000	25	1000000	19	7.325127840042114
THOI	GC	1000	25	1000000	20	2.151634931564331
THOI	GC	1000	30	100000	3	0.07214546203613281
THOI	GC	1000	30	100000	4	0.4569053649902344
THOI	GC	1000	30	100000	5	1.7413887977600098
THOI	GC	1000	30	100000	6	1.6862397193908691
THOI	GC	1000	30	100000	7	1.7728171348571777
THOI	GC	1000	30	100000	8	1.8510236740112305
THOI	GC	1000	30	100000	9	1.9455876350402832
THOI	GC	1000	30	100000	10	2.0170552730560303
THOI	GC	1000	30	100000	11	2.0029709339141846
THOI	GC	1000	30	100000	12	2.154813528060913
THOI	GC	1000	30	100000	13	2.2367360591888428
THOI	GC	1000	30	100000	14	2.312582492828369
THOI	GC	1000	30	100000	15	2.430598497390747
THOI	GC	1000	30	100000	16	2.5968689918518066
THOI	GC	1000	30	100000	17	2.771664619445801
THOI	GC	1000	30	100000	18	3.2423112392425537
THOI	GC	1000	30	100000	19	4.19150972366333
THOI	GC	1000	30	100000	20	4.815557241439819
THOI	GC	1000	30	200000	3	0.07754659652709961
THOI	GC	1000	30	200000	4	0.45878052711486816
THOI	GC	1000	30	200000	5	2.412773847579956
THOI	GC	1000	30	200000	6	3.501697301864624
THOI	GC	1000	30	200000	7	3.5549066066741943
THOI	GC	1000	30	200000	8	3.5966079235076904
THOI	GC	1000	30	200000	9	3.6435062885284424
THOI	GC	1000	30	200000	10	3.8003602027893066
THOI	GC	1000	30	200000	11	3.9562201499938965
THOI	GC	1000	30	200000	12	4.305208683013916
THOI	GC	1000	30	200000	13	4.612782716751099
THOI	GC	1000	30	200000	14	5.178683042526245
THOI	GC	1000	30	200000	15	6.390356540679932
THOI	GC	1000	30	200000	16	5.475110292434692
THOI	GC	1000	30	200000	17	6.591057300567627
THOI	GC	1000	30	200000	18	7.945951461791992
THOI	GC	1000	30	200000	19	8.594789981842041
THOI	GC	1000	30	200000	20	9.418665409088135
THOI	GC	1000	30	300000	3	0.08571743965148926
THOI	GC	1000	30	300000	4	0.4385342597961426
THOI	GC	1000	30	300000	5	2.45238995552063
THOI	GC	1000	30	300000	6	5.161167860031128
THOI	GC	1000	30	300000	7	5.239377737045288
THOI	GC	1000	30	300000	8	5.246431827545166
THOI	GC	1000	30	300000	9	5.445588827133179
THOI	GC	1000	30	300000	10	5.914403200149536
THOI	GC	1000	30	300000	11	6.119825601577759
THOI	GC	1000	30	300000	12	6.69911789894104
THOI	GC	1000	30	300000	13	7.255244731903076
THOI	GC	1000	30	300000	14	7.761089563369751
THOI	GC	1000	30	300000	15	8.403125762939453
THOI	GC	1000	30	300000	16	9.017232418060303
THOI	GC	1000	30	300000	17	9.919356346130371
THOI	GC	1000	30	300000	18	11.849172830581665
THOI	GC	1000	30	300000	19	13.073594093322754
THOI	GC	1000	30	300000	20	14.072242498397827
THOI	GC	1000	30	400000	3	0.09552741050720215
THOI	GC	1000	30	400000	4	0.44679784774780273
THOI	GC	1000	30	400000	5	2.4594414234161377
THOI	GC	1000	30	400000	6	6.964495420455933
THOI	GC	1000	30	400000	7	7.186201810836792
THOI	GC	1000	30	400000	8	7.289515733718872
THOI	GC	1000	30	400000	9	7.9534008502960205
THOI	GC	1000	30	400000	10	8.26384687423706
THOI	GC	1000	30	400000	11	8.696736574172974
THOI	GC	1000	30	400000	12	8.813682317733765
THOI	GC	1000	30	400000	13	9.697924852371216
THOI	GC	1000	30	400000	14	10.608065128326416
THOI	GC	1000	30	400000	15	11.164407730102539
THOI	GC	1000	30	400000	16	11.880027294158936
THOI	GC	1000	30	400000	17	13.343219757080078
THOI	GC	1000	30	400000	18	15.592569351196289
THOI	GC	1000	30	400000	19	17.02707266807556
THOI	GC	1000	30	400000	20	18.73640203475952
THOI	GC	1000	30	500000	3	0.10725927352905273
THOI	GC	1000	30	500000	4	0.4600949287414551
THOI	GC	1000	30	500000	5	2.552334785461426
THOI	GC	1000	30	500000	6	8.759864330291748
THOI	GC	1000	30	500000	7	8.749061107635498
THOI	GC	1000	30	500000	8	8.829163312911987
THOI	GC	1000	30	500000	9	9.39810848236084
THOI	GC	1000	30	500000	10	9.935763359069824
THOI	GC	1000	30	500000	11	10.119592428207397
THOI	GC	1000	30	500000	12	11.315671920776367
THOI	GC	1000	30	500000	13	11.957438945770264
THOI	GC	1000	30	500000	14	12.878280639648438
THOI	GC	1000	30	500000	15	13.90298843383789
THOI	GC	1000	30	500000	16	14.90734052658081
THOI	GC	1000	30	500000	17	16.349525928497314
THOI	GC	1000	30	500000	18	19.40669298171997
THOI	GC	1000	30	500000	19	23.052622318267822
THOI	GC	1000	30	500000	20	23.190926551818848
THOI	GC	1000	30	600000	3	0.11377906799316406
THOI	GC	1000	30	600000	4	0.5099601745605469
THOI	GC	1000	30	600000	5	2.568467140197754
THOI	GC	1000	30	600000	6	10.166571378707886
THOI	GC	1000	30	600000	7	10.724462270736694
THOI	GC	1000	30	600000	8	10.8143630027771
THOI	GC	1000	30	600000	9	11.226024627685547
THOI	GC	1000	30	600000	10	11.845439672470093
THOI	GC	1000	30	600000	11	12.295191526412964
THOI	GC	1000	30	600000	12	13.646686315536499
THOI	GC	1000	30	600000	13	14.292802572250366
THOI	GC	1000	30	600000	14	15.464010953903198
THOI	GC	1000	30	600000	15	16.525901317596436
THOI	GC	1000	30	600000	16	17.756930589675903
THOI	GC	1000	30	600000	17	19.73881959915161
THOI	GC	1000	30	600000	18	23.141324996948242
THOI	GC	1000	30	600000	19	25.294901132583618
THOI	GC	1000	30	600000	20	27.941898107528687
THOI	GC	1000	30	700000	3	0.12715816497802734
THOI	GC	1000	30	700000	4	0.5018570423126221
THOI	GC	1000	30	700000	5	2.617971181869507
THOI	GC	1000	30	700000	6	10.37124752998352
THOI	GC	1000	30	700000	7	13.098689794540405
THOI	GC	1000	30	700000	8	12.57606291770935
THOI	GC	1000	30	700000	9	13.12752389907837
THOI	GC	1000	30	700000	10	13.459547996520996
THOI	GC	1000	30	700000	11	14.731275081634521
THOI	GC	1000	30	700000	12	15.879109144210815
THOI	GC	1000	30	700000	13	16.47882103919983
THOI	GC	1000	30	700000	14	17.83841300010681
THOI	GC	1000	30	700000	15	19.1760733127594
THOI	GC	1000	30	700000	16	20.588005542755127
THOI	GC	1000	30	700000	17	22.830124139785767
THOI	GC	1000	30	700000	18	27.210662841796875
THOI	GC	1000	30	700000	19	29.564384937286377
THOI	GC	1000	30	700000	20	32.60315918922424
THOI	GC	1000	30	800000	3	0.13224053382873535
THOI	GC	1000	30	800000	4	0.561028242111206
THOI	GC	1000	30	800000	5	2.5613672733306885
THOI	GC	1000	30	800000	6	10.612414598464966
THOI	GC	1000	30	800000	7	14.231263160705566
THOI	GC	1000	30	800000	8	14.122352838516235
THOI	GC	1000	30	800000	9	15.071091890335083
THOI	GC	1000	30	800000	10	15.839262962341309
THOI	GC	1000	30	800000	11	16.63612699508667
THOI	GC	1000	30	800000	12	17.86682677268982
THOI	GC	1000	30	800000	13	18.6429443359375
THOI	GC	1000	30	800000	14	20.34490132331848
THOI	GC	1000	30	800000	15	21.696290969848633
THOI	GC	1000	30	800000	16	23.551665782928467
THOI	GC	1000	30	800000	17	25.885310173034668
THOI	GC	1000	30	800000	18	30.91247034072876
THOI	GC	1000	30	800000	19	33.95010471343994
THOI	GC	1000	30	800000	20	37.02150917053223
THOI	GC	1000	30	900000	3	0.1359720230102539
THOI	GC	1000	30	900000	4	0.5038676261901855
THOI	GC	1000	30	900000	5	2.649235486984253
THOI	GC	1000	30	900000	6	10.37563705444336
THOI	GC	1000	30	900000	7	16.166095972061157
THOI	GC	1000	30	900000	8	16.109278202056885
THOI	GC	1000	30	900000	9	16.942885637283325
THOI	GC	1000	30	900000	10	17.70301628112793
THOI	GC	1000	30	900000	11	18.644887685775757
THOI	GC	1000	30	900000	12	20.178894519805908
THOI	GC	1000	30	900000	13	21.478140592575073
THOI	GC	1000	30	900000	14	22.823027849197388
THOI	GC	1000	30	900000	15	24.46908164024353
THOI	GC	1000	30	900000	16	26.533942461013794
THOI	GC	1000	30	900000	17	29.223918437957764
THOI	GC	1000	30	900000	18	34.83729338645935
THOI	GC	1000	30	900000	19	37.69055366516113
THOI	GC	1000	30	900000	20	41.99894380569458
THOI	GC	1000	30	1000000	3	0.1460871696472168
THOI	GC	1000	30	1000000	4	0.522611141204834
THOI	GC	1000	30	1000000	5	2.5116026401519775
THOI	GC	1000	30	1000000	6	10.41132140159607
THOI	GC	1000	30	1000000	7	18.03187370300293
THOI	GC	1000	30	1000000	8	17.62655758857727
THOI	GC	1000	30	1000000	9	18.748475313186646
THOI	GC	1000	30	1000000	10	19.788795948028564
THOI	GC	1000	30	1000000	11	20.679802894592285
THOI	GC	1000	30	1000000	12	22.076454162597656
THOI	GC	1000	30	1000000	13	23.77344512939453
THOI	GC	1000	30	1000000	14	25.013933420181274
THOI	GC	1000	30	1000000	15	27.141770601272583
THOI	GC	1000	30	1000000	16	29.325230836868286
THOI	GC	1000	30	1000000	17	32.33899140357971
THOI	GC	1000	30	1000000	18	38.35003638267517
THOI	GC	1000	30	1000000	19	42.07154417037964
THOI	GC	1000	30	1000000	20	46.205193519592285
THOI	GC	1000	35	100000	3	0.11748385429382324
THOI	GC	1000	35	100000	4	0.8211908340454102
THOI	GC	1000	35	100000	5	1.7619643211364746
THOI	GC	1000	35	100000	6	1.769653558731079
THOI	GC	1000	35	100000	7	1.8834667205810547
THOI	GC	1000	35	100000	8	1.8326363563537598
THOI	GC	1000	35	100000	9	1.9445605278015137
THOI	GC	1000	35	100000	10	2.0356361865997314
THOI	GC	1000	35	100000	11	2.1127452850341797
THOI	GC	1000	35	100000	12	2.2238709926605225
THOI	GC	1000	35	100000	13	2.290895462036133
THOI	GC	1000	35	100000	14	2.3357536792755127
THOI	GC	1000	35	100000	15	2.729233741760254
THOI	GC	1000	35	100000	16	2.909111976623535
THOI	GC	1000	35	100000	17	3.3850295543670654
THOI	GC	1000	35	100000	18	3.6877241134643555
THOI	GC	1000	35	100000	19	4.309959411621094
THOI	GC	1000	35	100000	20	4.780841112136841
THOI	GC	1000	35	200000	3	0.12189483642578125
THOI	GC	1000	35	200000	4	0.9390726089477539
THOI	GC	1000	35	200000	5	3.497865676879883
THOI	GC	1000	35	200000	6	3.4673526287078857
THOI	GC	1000	35	200000	7	3.5549476146698
THOI	GC	1000	35	200000	8	3.5629708766937256
THOI	GC	1000	35	200000	9	3.674724817276001
THOI	GC	1000	35	200000	10	3.8429038524627686
THOI	GC	1000	35	200000	11	3.9777297973632812
THOI	GC	1000	35	200000	12	4.515153884887695
THOI	GC	1000	35	200000	13	4.826631307601929
THOI	GC	1000	35	200000	14	5.128673315048218
THOI	GC	1000	35	200000	15	5.602719306945801
THOI	GC	1000	35	200000	16	6.052649021148682
THOI	GC	1000	35	200000	17	6.59772253036499
THOI	GC	1000	35	200000	18	7.7947845458984375
THOI	GC	1000	35	200000	19	8.596148014068604
THOI	GC	1000	35	200000	20	9.388610363006592
THOI	GC	1000	35	300000	3	0.12534165382385254
THOI	GC	1000	35	300000	4	0.8613731861114502
THOI	GC	1000	35	300000	5	5.206311464309692
THOI	GC	1000	35	300000	6	4.97914719581604
THOI	GC	1000	35	300000	7	5.240314960479736
THOI	GC	1000	35	300000	8	5.259826898574829
THOI	GC	1000	35	300000	9	5.661149740219116
THOI	GC	1000	35	300000	10	6.004601240158081
THOI	GC	1000	35	300000	11	6.262964963912964
THOI	GC	1000	35	300000	12	7.017000913619995
THOI	GC	1000	35	300000	13	7.173568487167358
THOI	GC	1000	35	300000	14	7.724159479141235
THOI	GC	1000	35	300000	15	8.329395294189453
THOI	GC	1000	35	300000	16	9.00190806388855
THOI	GC	1000	35	300000	17	9.6870858669281
THOI	GC	1000	35	300000	18	11.64476752281189
THOI	GC	1000	35	300000	19	12.768265008926392
THOI	GC	1000	35	300000	20	13.815670490264893
THOI	GC	1000	35	400000	3	0.1340343952178955
THOI	GC	1000	35	400000	4	0.8244638442993164
THOI	GC	1000	35	400000	5	5.614389419555664
THOI	GC	1000	35	400000	6	6.621202707290649
THOI	GC	1000	35	400000	7	6.967314004898071
THOI	GC	1000	35	400000	8	7.095656156539917
THOI	GC	1000	35	400000	9	7.132367134094238
THOI	GC	1000	35	400000	10	8.086549282073975
THOI	GC	1000	35	400000	11	8.317660570144653
THOI	GC	1000	35	400000	12	9.008591651916504
THOI	GC	1000	35	400000	13	9.475193977355957
THOI	GC	1000	35	400000	14	10.200829982757568
THOI	GC	1000	35	400000	15	10.999696016311646
THOI	GC	1000	35	400000	16	11.838306665420532
THOI	GC	1000	35	400000	17	12.857010126113892
THOI	GC	1000	35	400000	18	15.43313217163086
THOI	GC	1000	35	400000	19	16.912443161010742
THOI	GC	1000	35	400000	20	18.373857975006104
THOI	GC	1000	35	500000	3	0.15645074844360352
THOI	GC	1000	35	500000	4	0.8771054744720459
THOI	GC	1000	35	500000	5	5.702903509140015
THOI	GC	1000	35	500000	6	8.258561849594116
THOI	GC	1000	35	500000	7	8.641002178192139
THOI	GC	1000	35	500000	8	8.6492919921875
THOI	GC	1000	35	500000	9	9.349836349487305
THOI	GC	1000	35	500000	10	9.788510084152222
THOI	GC	1000	35	500000	11	10.483006000518799
THOI	GC	1000	35	500000	12	11.25753664970398
THOI	GC	1000	35	500000	13	11.85452127456665
THOI	GC	1000	35	500000	14	12.666102886199951
THOI	GC	1000	35	500000	15	13.700905084609985
THOI	GC	1000	35	500000	16	14.801989793777466
THOI	GC	1000	35	500000	17	16.089775562286377
THOI	GC	1000	35	500000	18	19.198211431503296
THOI	GC	1000	35	500000	19	20.99998188018799
THOI	GC	1000	35	500000	20	23.160405158996582
THOI	GC	1000	35	600000	3	0.15530180931091309
THOI	GC	1000	35	600000	4	0.8940799236297607
THOI	GC	1000	35	600000	5	5.682961940765381
THOI	GC	1000	35	600000	6	9.939661979675293
THOI	GC	1000	35	600000	7	10.424256324768066
THOI	GC	1000	35	600000	8	10.539478540420532
THOI	GC	1000	35	600000	9	11.306149959564209
THOI	GC	1000	35	600000	10	11.716338396072388
THOI	GC	1000	35	600000	11	12.43794584274292
THOI	GC	1000	35	600000	12	13.356288194656372
THOI	GC	1000	35	600000	13	14.119238376617432
THOI	GC	1000	35	600000	14	15.244681119918823
THOI	GC	1000	35	600000	15	16.264598608016968
THOI	GC	1000	35	600000	16	17.72602391242981
THOI	GC	1000	35	600000	17	19.33565926551819
THOI	GC	1000	35	600000	18	23.027173280715942
THOI	GC	1000	35	600000	19	25.169774293899536
THOI	GC	1000	35	600000	20	27.48770809173584
THOI	GC	1000	35	700000	3	0.15897417068481445
THOI	GC	1000	35	700000	4	0.8461050987243652
THOI	GC	1000	35	700000	5	5.819408416748047
THOI	GC	1000	35	700000	6	11.499473571777344
THOI	GC	1000	35	700000	7	12.019372701644897
THOI	GC	1000	35	700000	8	12.514222383499146
THOI	GC	1000	35	700000	9	13.081692695617676
THOI	GC	1000	35	700000	10	13.452556610107422
THOI	GC	1000	35	700000	11	14.406168699264526
THOI	GC	1000	35	700000	12	15.636132001876831
THOI	GC	1000	35	700000	13	16.485983848571777
THOI	GC	1000	35	700000	14	17.587724685668945
THOI	GC	1000	35	700000	15	19.00805354118347
THOI	GC	1000	35	700000	16	20.556997776031494
THOI	GC	1000	35	700000	17	22.42249369621277
THOI	GC	1000	35	700000	18	26.57004714012146
THOI	GC	1000	35	700000	19	29.519267082214355
THOI	GC	1000	35	700000	20	32.426976680755615
THOI	GC	1000	35	800000	3	0.17018651962280273
THOI	GC	1000	35	800000	4	0.8508014678955078
THOI	GC	1000	35	800000	5	5.746634006500244
THOI	GC	1000	35	800000	6	13.178171157836914
THOI	GC	1000	35	800000	7	14.42865252494812
THOI	GC	1000	35	800000	8	14.193734645843506
THOI	GC	1000	35	800000	9	14.592410802841187
THOI	GC	1000	35	800000	10	15.676417589187622
THOI	GC	1000	35	800000	11	16.23483395576477
THOI	GC	1000	35	800000	12	18.080063343048096
THOI	GC	1000	35	800000	13	18.583142518997192
THOI	GC	1000	35	800000	14	20.167311906814575
THOI	GC	1000	35	800000	15	21.704331636428833
THOI	GC	1000	35	800000	16	23.547016859054565
THOI	GC	1000	35	800000	17	25.779433250427246
THOI	GC	1000	35	800000	18	30.305779218673706
THOI	GC	1000	35	800000	19	33.6489782333374
THOI	GC	1000	35	800000	20	36.53132891654968
THOI	GC	1000	35	900000	3	0.17449545860290527
THOI	GC	1000	35	900000	4	0.8969061374664307
THOI	GC	1000	35	900000	5	5.857239246368408
THOI	GC	1000	35	900000	6	14.901468753814697
THOI	GC	1000	35	900000	7	15.624510288238525
THOI	GC	1000	35	900000	8	15.843491077423096
THOI	GC	1000	35	900000	9	16.5984046459198
THOI	GC	1000	35	900000	10	17.321464776992798
THOI	GC	1000	35	900000	11	18.65105366706848
THOI	GC	1000	35	900000	12	19.82397961616516
THOI	GC	1000	35	900000	13	20.782126903533936
THOI	GC	1000	35	900000	14	22.822242975234985
THOI	GC	1000	35	900000	15	24.67064380645752
THOI	GC	1000	35	900000	16	26.289477109909058
THOI	GC	1000	35	900000	17	28.57745122909546
THOI	GC	1000	35	900000	18	34.52502393722534
THOI	GC	1000	35	900000	19	37.441346645355225
THOI	GC	1000	35	900000	20	41.17733359336853
THOI	GC	1000	35	1000000	3	0.19143080711364746
THOI	GC	1000	35	1000000	4	1.0045149326324463
THOI	GC	1000	35	1000000	5	5.9041454792022705
THOI	GC	1000	35	1000000	6	16.48247194290161
THOI	GC	1000	35	1000000	7	17.6601779460907
THOI	GC	1000	35	1000000	8	17.213245153427124
THOI	GC	1000	35	1000000	9	18.610912322998047
THOI	GC	1000	35	1000000	10	19.58424472808838
THOI	GC	1000	35	1000000	11	20.397062301635742
THOI	GC	1000	35	1000000	12	22.251530170440674
THOI	GC	1000	35	1000000	13	23.233277559280396
THOI	GC	1000	35	1000000	14	25.02314782142639
THOI	GC	1000	35	1000000	15	27.03511357307434
THOI	GC	1000	35	1000000	16	29.53227710723877
THOI	GC	1000	35	1000000	17	31.8293035030365
THOI	GC	1000	35	1000000	18	38.28690528869629
THOI	GC	1000	35	1000000	19	41.45594239234924
THOI	GC	1000	35	1000000	20	46.05371904373169
THOI	GC	1000	40	100000	3	0.1690828800201416
THOI	GC	1000	40	100000	4	1.4336268901824951
THOI	GC	1000	40	100000	5	1.7501659393310547
THOI	GC	1000	40	100000	6	1.796379566192627
THOI	GC	1000	40	100000	7	1.891530990600586
THOI	GC	1000	40	100000	8	1.9249484539031982
THOI	GC	1000	40	100000	9	1.9783859252929688
THOI	GC	1000	40	100000	10	2.0077521800994873
THOI	GC	1000	40	100000	11	2.0745716094970703
THOI	GC	1000	40	100000	12	2.210967540740967
THOI	GC	1000	40	100000	13	2.3262763023376465
THOI	GC	1000	40	100000	14	2.3526432514190674
THOI	GC	1000	40	100000	15	2.5127511024475098
THOI	GC	1000	40	100000	16	2.649557590484619
THOI	GC	1000	40	100000	17	3.2005927562713623
THOI	GC	1000	40	100000	18	3.6832544803619385
THOI	GC	1000	40	100000	19	4.4820332527160645
THOI	GC	1000	40	100000	20	4.675859689712524
THOI	GC	1000	40	200000	3	0.16404104232788086
THOI	GC	1000	40	200000	4	1.544640302658081
THOI	GC	1000	40	200000	5	3.3838725090026855
THOI	GC	1000	40	200000	6	3.40728759765625
THOI	GC	1000	40	200000	7	3.6896004676818848
THOI	GC	1000	40	200000	8	3.556938886642456
THOI	GC	1000	40	200000	9	3.698164224624634
THOI	GC	1000	40	200000	10	3.783933639526367
THOI	GC	1000	40	200000	11	4.164360046386719
THOI	GC	1000	40	200000	12	4.410575866699219
THOI	GC	1000	40	200000	13	4.920225381851196
THOI	GC	1000	40	200000	14	5.1740031242370605
THOI	GC	1000	40	200000	15	5.550400018692017
THOI	GC	1000	40	200000	16	6.099679470062256
THOI	GC	1000	40	200000	17	6.546379804611206
THOI	GC	1000	40	200000	18	7.838057994842529
THOI	GC	1000	40	200000	19	8.535707235336304
THOI	GC	1000	40	200000	20	9.456749439239502
THOI	GC	1000	40	300000	3	0.17800641059875488
THOI	GC	1000	40	300000	4	1.5019712448120117
THOI	GC	1000	40	300000	5	5.091262340545654
THOI	GC	1000	40	300000	6	5.141422271728516
THOI	GC	1000	40	300000	7	5.196283578872681
THOI	GC	1000	40	300000	8	5.2329630851745605
THOI	GC	1000	40	300000	9	5.528672218322754
THOI	GC	1000	40	300000	10	5.776333570480347
THOI	GC	1000	40	300000	11	6.205295562744141
THOI	GC	1000	40	300000	12	6.723913669586182
THOI	GC	1000	40	300000	13	7.194048166275024
THOI	GC	1000	40	300000	14	7.711773872375488
THOI	GC	1000	40	300000	15	8.36356806755066
THOI	GC	1000	40	300000	16	8.890808820724487
THOI	GC	1000	40	300000	17	9.706292867660522
THOI	GC	1000	40	300000	18	11.654118537902832
THOI	GC	1000	40	300000	19	12.653221845626831
THOI	GC	1000	40	300000	20	13.944442510604858
THOI	GC	1000	40	400000	3	0.19146084785461426
THOI	GC	1000	40	400000	4	1.517012357711792
THOI	GC	1000	40	400000	5	6.84563684463501
THOI	GC	1000	40	400000	6	6.8379786014556885
THOI	GC	1000	40	400000	7	6.830014228820801
THOI	GC	1000	40	400000	8	6.98909592628479
THOI	GC	1000	40	400000	9	7.358043670654297
THOI	GC	1000	40	400000	10	7.891743898391724
THOI	GC	1000	40	400000	11	8.466268301010132
THOI	GC	1000	40	400000	12	8.898983716964722
THOI	GC	1000	40	400000	13	9.672494411468506
THOI	GC	1000	40	400000	14	10.218801975250244
THOI	GC	1000	40	400000	15	11.046065330505371
THOI	GC	1000	40	400000	16	11.891621589660645
THOI	GC	1000	40	400000	17	13.013060569763184
THOI	GC	1000	40	400000	18	15.26445484161377
THOI	GC	1000	40	400000	19	16.82941198348999
THOI	GC	1000	40	400000	20	18.621381282806396
THOI	GC	1000	40	500000	3	0.1970536708831787
THOI	GC	1000	40	500000	4	1.5497972965240479
THOI	GC	1000	40	500000	5	8.560553073883057
THOI	GC	1000	40	500000	6	8.376191854476929
THOI	GC	1000	40	500000	7	8.584777593612671
THOI	GC	1000	40	500000	8	8.671926021575928
THOI	GC	1000	40	500000	9	9.255875587463379
THOI	GC	1000	40	500000	10	9.82167363166809
THOI	GC	1000	40	500000	11	10.41856861114502
THOI	GC	1000	40	500000	12	10.98427963256836
THOI	GC	1000	40	500000	13	12.079359769821167
THOI	GC	1000	40	500000	14	12.619318962097168
THOI	GC	1000	40	500000	15	13.647785902023315
THOI	GC	1000	40	500000	16	14.808011293411255
THOI	GC	1000	40	500000	17	16.135448455810547
THOI	GC	1000	40	500000	18	19.070688486099243
THOI	GC	1000	40	500000	19	21.117602109909058
THOI	GC	1000	40	500000	20	23.170612812042236
THOI	GC	1000	40	600000	3	0.2059924602508545
THOI	GC	1000	40	600000	4	1.4832804203033447
THOI	GC	1000	40	600000	5	10.234224557876587
THOI	GC	1000	40	600000	6	9.892478704452515
THOI	GC	1000	40	600000	7	10.352493286132812
THOI	GC	1000	40	600000	8	10.323406219482422
THOI	GC	1000	40	600000	9	11.017224550247192
THOI	GC	1000	40	600000	10	12.58112645149231
THOI	GC	1000	40	600000	11	12.274707317352295
THOI	GC	1000	40	600000	12	13.328312873840332
THOI	GC	1000	40	600000	13	14.429835319519043
THOI	GC	1000	40	600000	14	15.220975160598755
THOI	GC	1000	40	600000	15	16.330602407455444
THOI	GC	1000	40	600000	16	17.846551418304443
THOI	GC	1000	40	600000	17	19.27608370780945
THOI	GC	1000	40	600000	18	23.057432174682617
THOI	GC	1000	40	600000	19	25.173842668533325
THOI	GC	1000	40	600000	20	27.606322050094604
THOI	GC	1000	40	700000	3	0.2053661346435547
THOI	GC	1000	40	700000	4	1.4819996356964111
THOI	GC	1000	40	700000	5	11.293403387069702
THOI	GC	1000	40	700000	6	11.541362524032593
THOI	GC	1000	40	700000	7	12.054189205169678
THOI	GC	1000	40	700000	8	12.190709114074707
THOI	GC	1000	40	700000	9	12.681863784790039
THOI	GC	1000	40	700000	10	13.604440927505493
THOI	GC	1000	40	700000	11	14.585909366607666
THOI	GC	1000	40	700000	12	15.35245156288147
THOI	GC	1000	40	700000	13	16.72173309326172
THOI	GC	1000	40	700000	14	17.6607449054718
THOI	GC	1000	40	700000	15	19.015908241271973
THOI	GC	1000	40	700000	16	20.7302143573761
THOI	GC	1000	40	700000	17	22.285058736801147
THOI	GC	1000	40	700000	18	26.526424169540405
THOI	GC	1000	40	700000	19	29.299620389938354
THOI	GC	1000	40	700000	20	32.12705159187317
THOI	GC	1000	40	800000	3	0.25740528106689453
THOI	GC	1000	40	800000	4	1.6207318305969238
THOI	GC	1000	40	800000	5	11.313539505004883
THOI	GC	1000	40	800000	6	13.517459869384766
THOI	GC	1000	40	800000	7	13.70833706855774
THOI	GC	1000	40	800000	8	14.146374225616455
THOI	GC	1000	40	800000	9	15.476303100585938
THOI	GC	1000	40	800000	10	15.48241639137268
THOI	GC	1000	40	800000	11	16.15310502052307
THOI	GC	1000	40	800000	12	17.401233911514282
THOI	GC	1000	40	800000	13	19.084665060043335
THOI	GC	1000	40	800000	14	19.994445323944092
THOI	GC	1000	40	800000	15	21.547039031982422
THOI	GC	1000	40	800000	16	23.329471349716187
THOI	GC	1000	40	800000	17	25.750328302383423
THOI	GC	1000	40	800000	18	30.707759857177734
THOI	GC	1000	40	800000	19	33.22477197647095
THOI	GC	1000	40	800000	20	36.94398236274719
THOI	GC	1000	40	900000	3	0.23316264152526855
THOI	GC	1000	40	900000	4	1.659425973892212
THOI	GC	1000	40	900000	5	11.329564809799194
THOI	GC	1000	40	900000	6	15.394429445266724
THOI	GC	1000	40	900000	7	15.431927680969238
THOI	GC	1000	40	900000	8	15.560997247695923
THOI	GC	1000	40	900000	9	16.41614007949829
THOI	GC	1000	40	900000	10	17.392205476760864
THOI	GC	1000	40	900000	11	18.394651651382446
THOI	GC	1000	40	900000	12	19.558579444885254
THOI	GC	1000	40	900000	13	21.37869644165039
THOI	GC	1000	40	900000	14	22.41257619857788
THOI	GC	1000	40	900000	15	24.4239342212677
THOI	GC	1000	40	900000	16	26.504374742507935
THOI	GC	1000	40	900000	17	28.836181640625
THOI	GC	1000	40	900000	18	34.2234103679657
THOI	GC	1000	40	900000	19	37.90688371658325
THOI	GC	1000	40	900000	20	41.35630416870117
THOI	GC	1000	40	1000000	3	0.23621559143066406
THOI	GC	1000	40	1000000	4	1.5007965564727783
THOI	GC	1000	40	1000000	5	11.333082914352417
THOI	GC	1000	40	1000000	6	17.101316452026367
THOI	GC	1000	40	1000000	7	17.174150228500366
THOI	GC	1000	40	1000000	8	17.627424240112305
THOI	GC	1000	40	1000000	9	17.999343872070312
