n_variables	n_samples	real_entropy	real_o_information	npeet_entropy	gcmi_entropy	o_info_npeet	o_info_gcmi
4	150000	-3.5798156205477127	0.38415708503677326	-7.880261308133699	6.2976296811546835	-5.646591487848758	-1.9762468949368106
4	1000000	-3.5798156205477127	0.38415708503677326	-8.51899636374041	6.301958788285595	-6.890771121549335	-1.9742491538034859
4	1500000	-3.5798156205477127	0.38415708503677326	-8.655057614508262	6.304347534546975	-7.160061672608652	-1.9696043382998205
4	10	-3.4081146644808555	0.2849462841440058	-3.0706171269689664	6.381488710266025	-0.2583798297025881	-1.4354956603427027
4	15	-3.4081146644808555	0.2849462841440058	-3.6368730935294273	7.073567748906243	-0.6926988636390199	-0.5481238011968337
4	100	-3.4081146644808555	0.2849462841440058	-5.024116172880895	5.790383981099669	-0.9283264399540396	-2.5047108607776245
4	150	-3.4081146644808555	0.2849462841440058	-5.067259066542617	6.131021205870945	-1.486512815642719	-2.2249142084474283
4	1000	-3.4081146644808555	0.2849462841440058	-5.989450920114491	6.099643887817889	-2.496016220481142	-2.440771614921225
4	1500	-3.4081146644808555	0.2849462841440058	-6.165068849311554	6.051702394163725	-2.6806445841607474	-2.5834905995926345
4	10000	-3.4081146644808555	0.2849462841440058	-6.7768352124128945	6.099138458538746	-3.9748327982677	-2.5535214793401586
4	15000	-3.4081146644808555	0.2849462841440058	-6.899560712833983	6.09481100890024	-4.227700923923269	-2.5526868969700676
4	100000	-3.4081146644808555	0.2849462841440058	-7.5449033857099455	6.104115898222615	-5.470855808666608	-2.5327265054081867
4	150000	-3.4081146644808555	0.2849462841440058	-7.67396725310264	6.093678838468923	-5.753087526681616	-2.544755790087457
4	1000000	-3.4081146644808555	0.2849462841440058	-8.298839481740888	6.08829363517197	-7.024859801481494	-2.5597161861373507
4	1500000	-3.4081146644808555	0.2849462841440058	-8.437992218761288	6.087642809419976	-7.290833766110211	-2.5599141747107375
4	10	-2.4605856090768987	-0.33499089857816067	-2.0609840072785532	6.454801430562741	-0.3444431288652883	-1.4833960634108792
4	15	-2.4605856090768987	-0.33499089857816067	-2.6134392057673876	6.45417998924697	-0.36375192473681395	-1.1961969453038304
4	100	-2.4605856090768987	-0.33499089857816067	-3.65924688575158	6.601372557917883	-1.5791575172249805	-1.4583004206334937
4	150	-2.4605856090768987	-0.33499089857816067	-3.9809085331429426	6.540842105236806	-1.2625936966517814	-1.6658328574969783
4	1000	-2.4605856090768987	-0.33499089857816067	-4.756275284459454	6.490065925824722	-2.4163063398097444	-1.827330946377577
4	1500	-2.4605856090768987	-0.33499089857816067	-4.788005211101572	6.61198038414641	-2.6979549924139583	-1.66605499009831
4	10000	-2.4605856090768987	-0.33499089857816067	-5.46619083375888	6.563827312585828	-3.9267887980530407	-1.7938280559121296
4	15000	-2.4605856090768987	-0.33499089857816067	-5.597256498705667	6.570706245373635	-4.173683896998357	-1.7835290883569552
4	100000	-2.4605856090768987	-0.33499089857816067	-6.255470725843528	6.586691882050592	-5.436959425740019	-1.7618498721751266
4	150000	-2.4605856090768987	-0.33499089857816067	-6.382849492800846	6.5839324217232145	-5.698856505047264	-1.7652538193510914
4	1000000	-2.4605856090768987	-0.33499089857816067	-7.031047934485176	6.580757029214397	-6.954714359476499	-1.771315872136567
4	1500000	-2.4605856090768987	-0.33499089857816067	-7.168233465547022	6.580600069769112	-7.223167654975557	-1.771434856769453
4	10	-3.6363908797296745	0.42035713281627984	-4.511188650783745	5.53150875796268	0.13464669225570525	-2.9747477160795093
4	15	-3.6363908797296745	0.42035713281627984	-5.327243448660777	5.802966646900683	-0.38885935245053993	-1.6846362631694038
4	100	-3.6363908797296745	0.42035713281627984	-5.344757079041104	6.311534546171368	-0.859224215116388	-2.0083300129888855
4	150	-3.6363908797296745	0.42035713281627984	-5.784150012073734	5.845291503791923	-1.3086639575356607	-2.6195647938097313
4	1000	-3.6363908797296745	0.42035713281627984	-6.316002240288951	5.944110939837302	-2.4460514295754283	-2.812237149870443
4	1500	-3.6363908797296745	0.42035713281627984	-6.413982879073451	5.9736448231223305	-2.7225674249724836	-2.7585012818787753
4	10000	-3.6363908797296745	0.42035713281627984	-7.070760153389042	6.010586411823801	-3.9475868545230828	-2.7078511270912706
4	15000	-3.6363908797296745	0.42035713281627984	-7.208571282705909	5.9731403298837975	-4.224566634246527	-2.7844070892593713
4	100000	-3.6363908797296745	0.42035713281627984	-7.840741663477976	5.959364525663848	-5.50715980345457	-2.811241531941299
4	150000	-3.6363908797296745	0.42035713281627984	-7.967740464011287	5.970472268503192	-5.774772934616363	-2.791172481395705
4	1000000	-3.6363908797296745	0.42035713281627984	-8.607844293778502	5.957945765639621	-7.044861876385125	-2.8152008020871246
4	1500000	-3.6363908797296745	0.42035713281627984	-8.739747433049235	5.958240382131499	-7.315131485460423	-2.8139680699562515
4	10	-3.800742774532381	0.5709633284797029	-5.912936993271525	6.614893750642943	-0.6415260584784299	-1.1462873662697852
4	15	-3.800742774532381	0.5709633284797029	-4.856697273612776	6.804325677188717	-0.6080455864838896	-0.8124266971200367
4	100	-3.800742774532381	0.5709633284797029	-6.024250908987543	6.084298281451714	-1.2387858206117173	-2.3555589259135523
4	150	-3.800742774532381	0.5709633284797029	-5.874532556336849	5.829195315043749	-1.206076048187489	-2.840897521541839
4	1000	-3.800742774532381	0.5709633284797029	-6.585277883483178	5.80143172736785	-2.549379374961635	-3.086405517011661
4	1500	-3.800742774532381	0.5709633284797029	-6.725636953579713	5.898386872014707	-2.6882655785493927	-2.941642324810692
4	10000	-3.800742774532381	0.5709633284797029	-7.342065972947907	5.743598173227498	-3.9675970303883297	-3.263696977341146
4	15000	-3.800742774532381	0.5709633284797029	-7.420778702142142	5.832331813794379	-4.25129644739199	-3.1064596816256405
4	100000	-3.800742774532381	0.5709633284797029	-8.063637755206242	5.78007459905895	-5.5339182446046955	-3.202605898895275
4	150000	-3.800742774532381	0.5709633284797029	-8.195377995790418	5.788244781055285	-5.8124908187955295	-3.188979056321326
4	1000000	-3.800742774532381	0.5709633284797029	-8.827487005106182	5.77513747152109	-7.074896250991888	-3.2120835383587654
4	1500000	-3.800742774532381	0.5709633284797029	-8.958235033393795	5.7797461578741265	-7.342880318770394	-3.2021492036397383
4	10	-3.4854179148175533	0.3443938729083982	-3.5210523678799506	5.150017323350722	-0.21807997647206356	-1.537707785914428
4	15	-3.4854179148175533	0.3443938729083982	-4.647780890985768	6.532600701581172	0.4292519098203442	-1.0723090549003604
4	100	-3.4854179148175533	0.3443938729083982	-5.509811131309849	6.080875510730919	-1.066990515396661	-2.4920900598717797
4	150	-3.4854179148175533	0.3443938729083982	-5.362741126304005	5.881500313801812	-1.055984870784572	-2.9699899433505443
4	1000	-3.4854179148175533	0.3443938729083982	-6.1454583406759795	6.056711411668399	-2.5209171858202435	-2.7631406268554777
4	1500	-3.4854179148175533	0.3443938729083982	-6.285140751813596	5.942486979182389	-2.7472440235805973	-2.9789184054646185
4	10000	-3.4854179148175533	0.3443938729083982	-6.894514838686693	5.783577154295806	-4.013440867494873	-3.319775454387784
4	15000	-3.4854179148175533	0.3443938729083982	-7.006716302179209	5.845637379957225	-4.292464809615089	-3.205676460374903
4	100000	-3.4854179148175533	0.3443938729083982	-7.6429124317648505	5.852760574829833	-5.564009735202358	-3.1986080275680333
4	150000	-3.4854179148175533	0.3443938729083982	-7.775026937842837	5.829300388808671	-5.840321676438084	-3.2423308044532604
4	1000000	-3.4854179148175533	0.3443938729083982	-8.40552300186977	5.836521748790809	-7.114184789260484	-3.2299304448996704
4	1500000	-3.4854179148175533	0.3443938729083982	-8.541863431876994	5.844611130536338	-7.3806662378542445	-3.215511978654913
4	10	-3.553140925070032	0.42036908866303513	-4.068146452781002	6.282618213946878	-0.8052606118769354	-1.6007501990868551
4	15	-3.553140925070032	0.42036908866303513	-3.745908058678424	5.998755518771305	-0.2717323259337574	-1.3232819211607154
4	100	-3.553140925070032	0.42036908866303513	-5.181678403471425	6.352717953004084	-1.1772587640539882	-1.8511123577538129
4	150	-3.553140925070032	0.42036908866303513	-5.62431272714621	6.310387572794034	-1.4351642537770442	-1.893902631036548
4	1000	-3.553140925070032	0.42036908866303513	-6.164818249977625	6.132723821725106	-2.41280658398772	-2.4311311484291274
4	1500	-3.553140925070032	0.42036908866303513	-6.29191041708067	6.0750899057172205	-2.844329544425161	-2.5767811556210916
4	10000	-3.553140925070032	0.42036908866303513	-6.9935707911988985	5.934664646501974	-4.0012011277136	-2.8474902148196097
4	15000	-3.553140925070032	0.42036908866303513	-7.071934341460617	5.966071050558025	-4.240272088361936	-2.788488869499032
4	100000	-3.553140925070032	0.42036908866303513	-7.7277043318283365	5.956851514767229	-5.496198687469219	-2.8185542299415456
4	150000	-3.553140925070032	0.42036908866303513	-7.867135428156006	5.955300282957408	-5.768924843872286	-2.8175125993942025
4	1000000	-3.553140925070032	0.42036908866303513	-8.493425380674399	5.953261188647081	-7.032652706734895	-2.8207490177967394
4	1500000	-3.553140925070032	0.42036908866303513	-8.628866830057131	5.954218596141024	-7.305371114387654	-2.818245866135797
4	10	-3.8095023758127446	0.6639130071480448	-4.261057030509543	6.336979381847975	0.2706342456120332	-0.7172160956345461
4	15	-3.8095023758127446	0.6639130071480448	-3.747860891130813	6.23293848896689	-0.2704521185672677	-1.5577825665087062
4	100	-3.8095023758127446	0.6639130071480448	-5.712335612657398	6.407430228411888	-1.0818328232350591	-1.549252506096348
4	150	-3.8095023758127446	0.6639130071480448	-5.8190296230631855	6.276289532289558	-1.5340496117384355	-1.7876633457145275
4	1000	-3.8095023758127446	0.6639130071480448	-6.428300770928775	5.856230926294313	-2.4907599116099775	-2.6547938809580813
4	1500	-3.8095023758127446	0.6639130071480448	-6.565168113219469	6.127092028465391	-2.6286186730910153	-2.2282724348780345
4	10000	-3.8095023758127446	0.6639130071480448	-7.276472516202407	6.052232243993461	-3.867153988318453	-2.362919017938445
4	15000	-3.8095023758127446	0.6639130071480448	-7.367433653064689	6.093757404929354	-4.153806133830026	-2.30842222812975
4	100000	-3.8095023758127446	0.6639130071480448	-8.036894716299086	6.064009989387307	-5.378864142015614	-2.3636018183999354
4	150000	-3.8095023758127446	0.6639130071480448	-8.175536481347061	6.066969591917492	-5.658225757216618	-2.363293092892656
4	1000000	-3.8095023758127446	0.6639130071480448	-8.825299753935855	6.070739938474594	-6.904470995191954	-2.347333924450785
4	1500000	-3.8095023758127446	0.6639130071480448	-8.962290572027229	6.066822068746219	-7.175450141605303	-2.353487042954706
4	10	-2.4605856090768987	-0.33499089857816156	-2.4707972279692116	5.142007096968407	-0.4103075104936096	-3.6501922364162045
4	15	-2.4605856090768987	-0.33499089857816156	-3.092498907737072	6.361805050342452	-0.7765974726031963	-1.153308393734033
4	100	-2.4605856090768987	-0.33499089857816156	-3.7280701911680936	6.521814923869337	-1.373605768101819	-1.7136819682865045
4	150	-2.4605856090768987	-0.33499089857816156	-3.8857278660358876	6.311043221982354	-1.6304949182496076	-1.8580682221915978
4	1000	-2.4605856090768987	-0.33499089857816156	-4.711453540285312	6.470158522926092	-2.4878036773781567	-1.8773844323660391
4	1500	-2.4605856090768987	-0.33499089857816156	-4.800432310167709	6.684024635728221	-2.6702060978090723	-1.586319958577782
4	10000	-2.4605856090768987	-0.33499089857816156	-5.476654309284033	6.562637722921776	-3.9390320404457047	-1.7925016015402626
4	15000	-2.4605856090768987	-0.33499089857816156	-5.596807891724994	6.618185426045706	-4.190564767405281	-1.7035796907422451
4	100000	-2.4605856090768987	-0.33499089857816156	-6.254539485600846	6.578601147839388	-5.430782355358939	-1.7716129054736225
4	150000	-2.4605856090768987	-0.33499089857816156	-6.389004933570627	6.586372305538192	-5.699480690516976	-1.7658564542582056
4	1000000	-2.4605856090768987	-0.33499089857816156	-7.031590415401542	6.583980168617851	-6.952226482843972	-1.7666799651073966
4	1500000	-2.4605856090768987	-0.33499089857816156	-7.166483390782364	6.579529906380514	-7.225212836397819	-1.7737264425684405
5	10	-5.527845524096307	1.1654836716650863	-5.524916157435798	8.642808551302354	-2.14652558114617	-0.6119471811065935
5	15	-5.527845524096307	1.1654836716650863	-6.192825639951796	8.336726950936846	-0.6311858459692132	-1.7668866945561845
5	100	-5.527845524096307	1.1654836716650863	-7.113169680825978	8.244538396926295	-0.7864453817315429	-2.654262068084897
5	150	-5.527845524096307	1.1654836716650863	-7.114307389077707	8.000632251789144	-1.0287248457711975	-3.4894086924906915
5	1000	-5.527845524096307	1.1654836716650863	-7.717929205996434	8.190189748478957	-2.1286620683555952	-3.3062413193258244
5	1500	-5.527845524096307	1.1654836716650863	-7.849836274258015	8.268187155577026	-2.2807989342430623	-3.103430371322375
5	10000	-5.527845524096307	1.1654836716650863	-8.335303110904826	8.2975942681707	-3.6770189750983775	-3.094879079886475
5	15000	-5.527845524096307	1.1654836716650863	-8.46408522347025	8.250706102593448	-4.012721652451553	-3.212180292314759
5	100000	-5.527845524096307	1.1654836716650863	-8.92306368687338	8.248673818917158	-5.416555382670989	-3.228078823990394
5	150000	-5.527845524096307	1.1654836716650863	-9.016483765991566	8.261372576497354	-5.707046896589077	-3.1949100402439967
5	1000000	-5.527845524096307	1.1654836716650863	-9.497065481034149	8.25937854635113	-7.131003764701212	-3.200082378596832
5	1500000	-5.527845524096307	1.1654836716650863	-9.595804137613971	8.259099351851983	-7.4330338402301415	-3.2001461779091294
5	10	-4.8375666142027605	0.602859605821612	-5.0557417522518255	8.641214399421221	-1.497294423038399	-1.500267736325462
5	15	-4.8375666142027605	0.602859605821612	-4.311732730615704	8.098693636319245	-1.0640185850619819	-1.5335840788044273
5	100	-4.8375666142027605	0.602859605821612	-6.1754559749680045	8.781376837781696	-0.7340961371701695	-1.6238543795195106
5	150	-4.8375666142027605	0.602859605821612	-6.528964677174084	8.375115059124344	-0.8515008872457308	-2.552044352993949
5	1000	-4.8375666142027605	0.602859605821612	-6.883616567318878	8.440557772444663	-2.1680821205522562	-2.794972149128082
5	1500	-4.8375666142027605	0.602859605821612	-6.924990228830934	8.467902277052408	-2.451043026892375	-2.7351069586279344
5	10000	-4.8375666142027605	0.602859605821612	-7.501090401308884	8.435041841583415	-3.7279793868350737	-2.871047191220356
5	15000	-4.8375666142027605	0.602859605821612	-7.560598060652019	8.487005244761345	-4.030974962562585	-2.737371818820776
5	100000	-4.8375666142027605	0.602859605821612	-8.05439933407677	8.506179926635376	-5.424424270954599	-2.6994866454834323
5	150000	-4.8375666142027605	0.602859605821612	-8.149585371399688	8.495803346900106	-5.729379689134259	-2.721662140522646
5	1000000	-4.8375666142027605	0.602859605821612	-8.629364906960337	8.490362395734085	-7.140226210999341	-2.734297050595014
5	1500000	-4.8375666142027605	0.602859605821612	-8.7323501828512	8.4936076120345	-7.4458331644942	-2.7287595644421536
5	10	-3.6792512120101017	-0.18583741365494433	-2.435287109194003	8.596758207823452	-1.6551707228902037	-0.3981104565308158
5	15	-3.6792512120101017	-0.18583741365494433	-3.512219028172776	7.100464135190752	-0.7157675487350978	-2.106461884468832
5	100	-3.6792512120101017	-0.18583741365494433	-4.083425720544634	8.70186132324629	-1.1717106624472997	-1.547610161008567
5	150	-3.6792512120101017	-0.18583741365494433	-4.355773526698293	8.901651356679043	-1.4812556520042843	-1.5114768000323018
5	1000	-3.6792512120101017	-0.18583741365494433	-5.039944347834211	9.015768487019809	-2.2896070450591957	-1.4793610522717309
5	1500	-3.6792512120101017	-0.18583741365494433	-5.266661125748412	8.930104673140342	-2.644099097255907	-1.6675114682345864
5	10000	-3.6792512120101017	-0.18583741365494433	-5.813400782165212	9.01080547756597	-3.841947212707849	-1.588316949065252
5	15000	-3.6792512120101017	-0.18583741365494433	-5.954867602293724	9.0067236136864	-4.073793462153489	-1.592788896278364
5	100000	-3.6792512120101017	-0.18583741365494433	-6.502250198889858	9.003983132004363	-5.43259784240623	-1.6013443240719205
5	150000	-3.6792512120101017	-0.18583741365494433	-6.6098027648663304	9.004815020316993	-5.699157806010742	-1.5990267212876255
5	1000000	-3.6792512120101017	-0.18583741365494433	-7.121587043545091	9.003257678379521	-7.072795662212915	-1.603409510290284
5	1500000	-3.6792512120101017	-0.18583741365494433	-7.228895013254633	9.003341923334872	-7.372358921759741	-1.6044385128717522
5	10	-5.354941176690751	1.0434320195097726	-5.998796129622829	7.1640544738857015	-0.40142031783249266	-1.6981570911638926
5	15	-5.354941176690751	1.0434320195097726	-5.8891959458733965	8.227888877363998	-0.5324038052989692	-1.750340796756408
5	100	-5.354941176690751	1.0434320195097726	-7.247691647379964	8.386089088495638	-0.7621238421470622	-2.6145676345721327
5	150	-5.354941176690751	1.0434320195097726	-6.921768354958811	8.190777403561372	-1.2001288273337352	-3.0267071416138407
5	1000	-5.354941176690751	1.0434320195097726	-7.61425908305031	8.098457645565231	-2.074563079831748	-3.7254536191977508
5	1500	-5.354941176690751	1.0434320195097726	-7.738184628064593	8.090759802816121	-2.3026217022285564	-3.708456521855556
5	10000	-5.354941176690751	1.0434320195097726	-8.143855583638855	8.24916139637479	-3.7263152956048557	-3.3788749146191783
5	15000	-5.354941176690751	1.0434320195097726	-8.261780579066112	8.214186803272472	-4.046229329024264	-3.4800568511314545
5	100000	-5.354941176690751	1.0434320195097726	-8.70188170226654	8.221839203409887	-5.435085347627876	-3.4489429510130805
5	150000	-5.354941176690751	1.0434320195097726	-8.805898180934115	8.217027941527466	-5.75833106083758	-3.470834518142965
5	1000000	-5.354941176690751	1.0434320195097726	-9.280438409133225	8.21850279828838	-7.179183542095281	-3.4658904901906915
5	1500000	-5.354941176690751	1.0434320195097726	-9.38375780482998	8.219855178929098	-7.483109878311975	-3.464288276996374
5	10	-5.062903587641852	0.8496709310608033	-4.3299655241404595	8.531703535973152	0.6759589148373664	-2.0273992497438336
5	15	-5.062903587641852	0.8496709310608033	-5.649425553887731	7.3545029708570056	-0.6534262759535068	-2.6675384921848853
5	100	-5.062903587641852	0.8496709310608033	-6.4561721615431775	8.422801148530544	-0.8760338022849723	-2.3238582434406467
5	150	-5.062903587641852	0.8496709310608033	-6.493556656234059	8.24191627053876	-0.9637745225866183	-3.0381207414516034
5	1000	-5.062903587641852	0.8496709310608033	-7.217986717217805	8.36032678908916	-2.11528417522403	-3.002705861675853
5	1500	-5.062903587641852	0.8496709310608033	-7.250569488460007	8.38223685073291	-2.5141996228513257	-2.9933941832517057
5	10000	-5.062903587641852	0.8496709310608033	-7.751804862049541	8.312583334688519	-3.788330709149143	-3.1988845886125894
5	15000	-5.062903587641852	0.8496709310608033	-7.881000149685601	8.33435022829906	-4.056640477989138	-3.153072724936184
5	100000	-5.062903587641852	0.8496709310608033	-8.33626911864145	8.327181339918893	-5.433842455223257	-3.180040162822646
5	150000	-5.062903587641852	0.8496709310608033	-8.440768477057858	8.327520152119469	-5.745697639858339	-3.1799156458496327
5	1000000	-5.062903587641852	0.8496709310608033	-8.912894816126858	8.325192085300287	-7.169816733253704	-3.188923649230034
5	1500000	-5.062903587641852	0.8496709310608033	-9.015550059338462	8.327685110197793	-7.474651492538886	-3.1815530331966677
5	10	-5.797146651836826	1.4196938700882384	-7.171637551694325	7.863632267516827	-1.4490907914381275	-0.6220008273430366
5	15	-5.797146651836826	1.4196938700882384	-6.548922378305852	7.426784384748193	-0.5072133743755067	-3.5641582370977076
5	100	-5.797146651836826	1.4196938700882384	-7.838501538328272	8.137821451231368	-1.1496595200274164	-3.205281954059714
5	150	-5.797146651836826	1.4196938700882384	-7.6012157206422035	8.136386679850443	-0.5227636568099676	-3.3975821008281777
5	1000	-5.797146651836826	1.4196938700882384	-8.17702542348394	8.025236154731834	-2.126064144333192	-3.976088388529462
5	1500	-5.797146651836826	1.4196938700882384	-8.14591902230046	7.967345308626897	-2.312048373947434	-4.127756503035659
5	10000	-5.797146651836826	1.4196938700882384	-8.7325100291645	7.994665872824879	-3.754832641390582	-4.109689270085852
5	15000	-5.797146651836826	1.4196938700882384	-8.80672340394165	7.975299407129032	-4.074126560901366	-4.158247757357202
5	100000	-5.797146651836826	1.4196938700882384	-9.274119287802638	7.977893488272275	-5.475684932485802	-4.167420480953922
5	150000	-5.797146651836826	1.4196938700882384	-9.371723918558423	7.997332411542317	-5.778244065239566	-4.110205990058759
5	1000000	-5.797146651836826	1.4196938700882384	-9.83603646392313	7.994771862724847	-7.206674857251585	-4.119863100463132
5	1500000	-5.797146651836826	1.4196938700882384	-9.933945131613907	7.987550941034478	-7.511221029373562	-4.138908158365183
5	10	-5.659253919888464	1.3410014608236303	-5.349868149373559	7.6263894201105185	-0.9553492794585612	-1.6689353631148478
5	15	-5.659253919888464	1.3410014608236303	-5.45806648117359	8.048511550777715	-1.3118883343688488	-1.7445214455027624
5	100	-5.659253919888464	1.3410014608236303	-7.086692548300279	8.003134703540704	-0.9338438041450594	-3.4402587472863644
5	150	-5.659253919888464	1.3410014608236303	-7.2238294577064845	8.07172560419962	-1.1924615488884633	-3.3897084913762825
5	1000	-5.659253919888464	1.3410014608236303	-7.864424264405578	8.11092571265861	-2.2115791624935923	-3.5853665460234936
5	1500	-5.659253919888464	1.3410014608236303	-7.953958032116338	8.09019077202406	-2.306379118116965	-3.6871299021277473
5	10000	-5.659253919888464	1.3410014608236303	-8.515700139983489	8.076244343818669	-3.743539019489617	-3.7762177980930467
5	15000	-5.659253919888464	1.3410014608236303	-8.608208710291017	8.082452162116201	-4.067754403493559	-3.780015689627721
5	100000	-5.659253919888464	1.3410014608236303	-9.092428803094514	8.094835304788282	-5.445335772267427	-3.7387704680186005
5	150000	-5.659253919888464	1.3410014608236303	-9.185625308239423	8.091852993032733	-5.750513703819799	-3.758263587689555
5	1000000	-5.659253919888464	1.3410014608236303	-9.658661078697392	8.09463119842898	-7.168808553273568	-3.7461559866270377
5	1500000	-5.659253919888464	1.3410014608236303	-9.761102778896102	8.094896469741851	-7.475110016974849	-3.7452921934941763
5	10	-5.695560881213744	1.3410132022538122	-5.916458111057541	8.762758638123435	-0.06430947235562456	-1.6508389620594492
5	15	-5.695560881213744	1.3410132022538122	-6.295207958684218	8.120646613751397	-0.6726020616843442	-2.6309045952991923
5	100	-5.695560881213744	1.3410132022538122	-7.6359234751132945	8.029592221782925	-0.3449365294429114	-3.461693048015519
5	150	-5.695560881213744	1.3410132022538122	-7.585440809351901	7.991491936646696	-1.001136767212035	-3.755048778197935
5	1000	-5.695560881213744	1.3410132022538122	-8.008779736037472	8.031577727228438	-2.0384120904857	-3.962018393412734
5	1500	-5.695560881213744	1.3410132022538122	-8.09844938917936	8.094728395572675	-2.484999830806988	-3.877558577242578
5	10000	-5.695560881213744	1.3410132022538122	-8.584128555271109	7.954458037308692	-3.786991226465055	-4.29683632392701
5	15000	-5.695560881213744	1.3410132022538122	-8.69313887023862	7.986180580768625	-4.056221136566084	-4.210508787205097
5	100000	-5.695560881213744	1.3410132022538122	-9.135936152333606	7.990186976534052	-5.499435703163048	-4.218423062378065
5	150000	-5.695560881213744	1.3410132022538122	-9.241446258889209	7.995968102526383	-5.805957864509285	-4.204066535330533
5	1000000	-5.695560881213744	1.3410132022538122	-9.710274646584388	7.984566381424731	-7.225457924761013	-4.234293286921162
5	1500000	-5.695560881213744	1.3410132022538122	-9.811483585955042	7.985732732925276	-7.534404005523015	-4.230128013738707
5	10	-5.678767742181556	1.3214922417945516	-6.55798693361609	7.849096402199762	-1.3371534772611398	-1.4675360085107805
5	15	-5.678767742181556	1.3214922417945516	-7.315580420629866	7.863987886036145	-0.21160804514364528	-1.706797112194952
5	100	-5.678767742181556	1.3214922417945516	-7.02000127788858	8.220443575277129	-0.6293788735842583	-2.845601140125307
5	150	-5.678767742181556	1.3214922417945516	-7.216174302105006	7.983147721225193	-1.1814257580467746	-3.6976875248668755
5	1000	-5.678767742181556	1.3214922417945516	-7.898849367991588	8.100729488373894	-2.0869625795455597	-3.760689328790832
5	1500	-5.678767742181556	1.3214922417945516	-8.04357793490052	7.992044464215656	-2.424339343545199	-4.076986387904942
5	10000	-5.678767742181556	1.3214922417945516	-8.538814239206944	8.02316645210771	-3.7812279551011017	-4.041592154163261
5	15000	-5.678767742181556	1.3214922417945516	-8.659026176809189	8.052042311788192	-4.041187541333429	-3.9708086821029944
5	100000	-5.678767742181556	1.3214922417945516	-9.114631230151595	8.04531641879508	-5.477638942312545	-3.9969651384076315
5	150000	-5.678767742181556	1.3214922417945516	-9.22033472490088	8.03599361349885	-5.777707638198251	-4.019699863697099
5	1000000	-5.678767742181556	1.3214922417945516	-9.688272116562104	8.02859334795388	-7.206995796187538	-4.040228729038937
5	1500000	-5.678767742181556	1.3214922417945516	-9.789020161601194	8.032251314473122	-7.514361416586841	-4.031002028768164
5	10	-5.797497684876291	1.4486616383902557	-6.758256021511742	8.288289755015224	-1.1317542491915233	-0.8000423034307751
5	15	-5.797497684876291	1.4486616383902557	-6.49461538247539	7.280912792701602	-0.23351954110470174	-5.364657237104968
5	100	-5.797497684876291	1.4486616383902557	-7.385243851960189	7.981803204479318	-0.7876275765034819	-3.5935936040975243
5	150	-5.797497684876291	1.4486616383902557	-7.6807104366468195	8.320228205743621	-1.0552420664231512	-2.8310949657798368
5	1000	-5.797497684876291	1.4486616383902557	-8.075827728307615	8.02922865276615	-2.1480751539186365	-3.8020991667659345
5	1500	-5.797497684876291	1.4486616383902557	-8.25330939839471	7.949470061324595	-2.4058747430376286	-4.028104419986889
5	10000	-5.797497684876291	1.4486616383902557	-8.683724775843656	8.042552196777594	-3.747039233319768	-3.8450184212938794
5	15000	-5.797497684876291	1.4486616383902557	-8.792567803079802	8.074267873804557	-4.034782322503094	-3.7801869039310496
5	100000	-5.797497684876291	1.4486616383902557	-9.258157338610328	8.048387759732599	-5.450291526271535	-3.854996049559432
5	150000	-5.797497684876291	1.4486616383902557	-9.356289900091767	8.035175454433292	-5.739397468883009	-3.8889963858892997
5	1000000	-5.797497684876291	1.4486616383902557	-9.831922440549167	8.058521268127492	-7.170284972443806	-3.826150899306114
5	1500000	-5.797497684876291	1.4486616383902557	-9.935326995895412	8.048906461347402	-7.471445815628055	-3.851587071595066
5	10	-5.639501148153883	1.313453283887629	-5.268442490163207	8.964549262871511	-0.4920461906306812	-1.2190204638515034
5	15	-5.639501148153883	1.313453283887629	-5.711845897525272	8.460222825664694	-1.2077562750665294	-0.9859860548933348
5	100	-5.639501148153883	1.313453283887629	-6.787800191599965	8.761203441889052	-1.3908668670012716	-1.6691435786073114
5	150	-5.639501148153883	1.313453283887629	-6.941348746038621	8.500770155682051	-1.148496142180754	-2.023371827180714
5	1000	-5.639501148153883	1.313453283887629	-7.724762030903673	8.383721519203037	-2.183884255076457	-2.6272587661701507
5	1500	-5.639501148153883	1.313453283887629	-7.77095634434078	8.364596004866534	-2.4095987722355723	-2.7364603355399524
5	10000	-5.639501148153883	1.313453283887629	-8.382413975059054	8.350285022878769	-3.777052382898191	-2.7896007345883156
5	15000	-5.639501148153883	1.313453283887629	-8.464968840132268	8.324708929969969	-4.007713973089533	-2.8725643129735836
5	100000	-5.639501148153883	1.313453283887629	-8.999993658988629	8.337684891541956	-5.393471611962777	-2.8475065084369895
5	150000	-5.639501148153883	1.313453283887629	-9.108748308044873	8.335420175910683	-5.6909123379445425	-2.851988278409795
5	1000000	-5.639501148153883	1.313453283887629	-9.60039799587565	8.339951077774614	-7.088228630491557	-2.8444101664741765
5	1500000	-5.639501148153883	1.313453283887629	-9.703297656670955	8.338630510989988	-7.3860573664029765	-2.84852746450316
5	10	-5.296651971724906	1.048500421432184	-6.216047866821765	8.675367740151923	0.45951704374311575	-2.0936374883467472
5	15	-5.296651971724906	1.048500421432184	-6.184168865353849	8.390273317416582	-0.7535239009364432	-2.3123533361037474
5	100	-5.296651971724906	1.048500421432184	-6.870443101998562	8.373832771728903	-0.36376868244168037	-2.6133086794522917
